0;System;start;0;0
0;Player1;explorer;1.868539;0.001393963
0;Player2;explorer;-1.892427;0.0013
0;Player1;pos;1.868539;0.001393963
0;Player2;pos;-1.892427;0.0013
0.02;Player1;pos;1.868539;0.001393963
0.02;Player2;pos;-1.892427;0.0013
0.1910671;Player1;pos;1.868539;0.001393963
0.1910671;Player2;pos;-1.892427;0.0013
0.2474932;Player1;pos;1.868539;0.001393963
0.2474932;Player2;pos;-1.892427;0.0013
0.2691873;Player1;pos;1.868539;0.001393963
0.2691873;Player2;pos;-1.892427;0.0013
0.2819337;Player1;pos;1.868539;0.001393963
0.2819337;Player2;pos;-1.892427;0.0013
0.2949061;Player1;pos;1.868539;0.001393963
0.2949061;Player2;pos;-1.892427;0.0013
0.3038489;Player1;pos;1.868539;0.001393963
0.3038489;Player2;pos;-1.892427;0.0013
0.3181968;Player1;pos;1.868539;0.001393963
0.3181968;Player2;pos;-1.892427;0.0013
0.3267618;Player1;pos;1.868539;0.001393963
0.3267618;Player2;pos;-1.892427;0.0013
0.3398878;Player1;pos;1.868539;0.001393963
0.3398878;Player2;pos;-1.892427;0.0013
0.3487889;Player1;pos;1.868539;0.001393963
0.3487889;Player2;pos;-1.892427;0.0013
0.3628723;Player1;pos;1.868539;0.001393963
0.3628723;Player2;pos;-1.892427;0.0013
0.3764914;Player1;pos;1.868539;0.001393963
0.3764914;Player2;pos;-1.892427;0.0013
0.3860279;Player1;pos;1.868539;0.001393963
0.3860279;Player2;pos;-1.892427;0.0013
0.4001646;Player1;pos;1.868539;0.001393963
0.4001646;Player2;pos;-1.892427;0.0013
0.4140466;Player1;pos;1.868539;0.001393963
0.4140466;Player2;pos;-1.892427;0.0013
0.4227951;Player1;pos;1.868539;0.001393963
0.4227951;Player2;pos;-1.892427;0.0013
0.4364237;Player1;pos;1.868539;0.001393963
0.4364237;Player2;pos;-1.892427;0.0013
0.446;Player1;pos;1.868539;0.001393963
0.446;Player2;pos;-1.892427;0.0013
0.458793;Player1;pos;1.868539;0.001393963
0.458793;Player2;pos;-1.892427;0.0013
0.4693983;Player1;pos;1.868539;0.001393963
0.4693983;Player2;pos;-1.892427;0.0013
0.482076;Player1;pos;1.868539;0.001393963
0.482076;Player2;pos;-1.892427;0.0013
0.4978509;Player1;pos;1.868539;0.001393963
0.4978509;Player2;pos;-1.892427;0.0013
0.5079411;Player1;pos;1.868539;0.001393963
0.5079411;Player2;pos;-1.892427;0.0013
0.5225053;Player1;pos;1.868539;0.001393963
0.5225053;Player2;pos;-1.892427;0.0013
0.5357481;Player1;pos;1.868539;0.001393963
0.5357481;Player2;pos;-1.892427;0.0013
0.5447121;Player1;pos;1.868539;0.001393963
0.5447121;Player2;pos;-1.892427;0.0013
0.5582345;Player1;pos;1.868539;0.001393963
0.5582345;Player2;pos;-1.892427;0.0013
0.5688999;Player1;pos;1.868539;0.001393963
0.5688999;Player2;pos;-1.892427;0.0013
0.5822886;Player1;pos;1.868539;0.001393963
0.5822886;Player2;pos;-1.892427;0.0013
0.5956855;Player1;pos;1.868539;0.001393963
0.5956855;Player2;pos;-1.892427;0.0013
0.6047606;Player1;pos;1.868539;0.001393963
0.6047606;Player2;pos;-1.892427;0.0013
0.6190952;Player1;pos;1.868539;0.001393963
0.6190952;Player2;pos;-1.892427;0.0013
0.6280311;Player1;pos;1.868539;0.001393963
0.6280311;Player2;pos;-1.892427;0.0013
0.6420247;Player1;pos;1.868539;0.001393963
0.6420247;Player2;pos;-1.892427;0.0013
0.6550022;Player1;pos;1.868539;0.001393963
0.6550022;Player2;pos;-1.892427;0.0013
0.6638867;Player1;pos;1.868539;0.001393963
0.6638867;Player2;pos;-1.892427;0.0013
0.6768661;Player1;pos;1.868539;0.001393963
0.6768661;Player2;pos;-1.892427;0.0013
0.6860886;Player1;pos;1.868539;0.001393963
0.6860886;Player2;pos;-1.892427;0.0013
0.6992628;Player1;pos;1.868539;0.001393963
0.6992628;Player2;pos;-1.892427;0.0013
0.7077581;Player1;pos;1.868539;0.001393963
0.7077581;Player2;pos;-1.892427;0.0013
0.7209563;Player1;pos;1.868539;0.001393963
0.7209563;Player2;pos;-1.892427;0.0013
0.7340153;Player1;pos;1.868539;0.001393963
0.7340153;Player2;pos;-1.892427;0.0013
0.7427564;Player1;pos;1.868539;0.001393963
0.7427564;Player2;pos;-1.892427;0.0013
0.7580131;Player1;pos;1.868539;0.001393963
0.7580131;Player2;pos;-1.892427;0.0013
0.7668504;Player1;pos;1.868539;0.001393963
0.7668504;Player2;pos;-1.892427;0.0013
0.7800061;Player1;pos;1.868539;0.001393963
0.7800061;Player2;pos;-1.892427;0.0013
0.7928475;Player1;pos;1.868539;0.001393963
0.7928475;Player2;pos;-1.892427;0.0013
0.801712;Player1;pos;1.868539;0.001393963
0.801712;Player2;pos;-1.892427;0.0013
0.8153879;Player1;pos;1.868539;0.001393963
0.8153879;Player2;pos;-1.892427;0.0013
0.8237608;Player1;pos;1.868539;0.001393963
0.8237608;Player2;pos;-1.892427;0.0013
