0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;1.9;0
0;Player2;pos;-1.9;0
0.02;Player1;pos;1.9;0
0.02;Player2;pos;-1.9;0
0.2176659;Player1;pos;1.9;0
0.2176659;Player2;pos;-1.9;0
0.2797052;Player1;pos;1.9;0
0.2797052;Player2;pos;-1.9;0
0.3068151;Player1;pos;1.9;0
0.3068151;Player2;pos;-1.9;0
0.3286244;Player1;pos;1.9;0
0.3286244;Player2;pos;-1.9;0
0.3489601;Player1;pos;1.9;0
0.3489601;Player2;pos;-1.9;0
0.3673062;Player1;pos;1.9;0
0.3673062;Player2;pos;-1.9;0
0.3851956;Player1;pos;1.9;0
0.3851956;Player2;pos;-1.9;0
0.4031201;Player1;pos;1.9;0
0.4031201;Player2;pos;-1.9;0
0.4224093;Player1;pos;1.9;0
0.4224093;Player2;pos;-1.9;0
0.4419926;Player1;pos;1.9;0
0.4419926;Player2;pos;-1.9;0
0.4603321;Player1;pos;1.9;0
0.4603321;Player2;pos;-1.9;0
0.4782555;Player1;pos;1.9;0
0.4782555;Player2;pos;-1.9;0
0.4940322;Player1;pos;1.9;0
0.4940322;Player2;pos;-1.9;0
0.5140046;Player1;pos;1.9;0
0.5140046;Player2;pos;-1.9;0
0.5350879;Player1;pos;1.9;0.02108324
0.5350879;Player2;pos;-1.9;0
0.5536283;Player1;pos;1.9;0.03962364
0.5536283;Player2;pos;-1.9;0
0.5724918;Player1;pos;1.881136;0.05848712
0.5724918;Player2;pos;-1.9;0
0.5923465;Player1;pos;1.861282;0.07834182
0.5923465;Player2;pos;-1.9;0
0.6117883;Player1;pos;1.84184;0.0977836
0.6117883;Player2;pos;-1.9;0
0.630259;Player1;pos;1.823369;0.1162544
0.630259;Player2;pos;-1.9;0
0.6483127;Player1;pos;1.805315;0.1343081
0.6483127;Player2;pos;-1.9;0
0.6661976;Player1;pos;1.787431;0.1521929
0.6661976;Player2;pos;-1.9;0
0.6858805;Player1;pos;1.767748;0.1718758
0.6858805;Player2;pos;-1.9;0
0.7042714;Player1;pos;1.749357;0.1902668
0.7042714;Player2;pos;-1.9;0
0.7221644;Player1;pos;1.731464;0.2081597
0.7221644;Player2;pos;-1.9;0
0.7402348;Player1;pos;1.713393;0.2262301
0.7402348;Player2;pos;-1.9;0
0.7582043;Player1;pos;1.695424;0.2441997
0.7582043;Player2;pos;-1.9;0
0.7725927;Player1;pos;1.681035;0.258588
0.7725927;Player2;pos;-1.9;0
0.7912529;Player1;pos;1.662375;0.2772483
0.7912529;Player2;pos;-1.9;0
0.8093069;Player1;pos;1.644321;0.2953023
0.8093069;Player2;pos;-1.9;0
0.8272795;Player1;pos;1.626348;0.3132749
0.8272795;Player2;pos;-1.9;0
0.8452933;Player1;pos;1.608334;0.3312887
0.8452933;Player2;pos;-1.9;0
0.8687561;Player1;pos;1.584872;0.3547514
0.8687561;Player2;pos;-1.9;0
0.887276;Player1;pos;1.566351;0.3732713
0.887276;Player2;pos;-1.9;0
0.9065828;Player1;pos;1.547045;0.3925782
0.9065828;Player2;pos;-1.9;0
0.9253073;Player1;pos;1.52832;0.4113026
0.9253073;Player2;pos;-1.9;0
0.9454055;Player1;pos;1.508222;0.4314007
0.9454055;Player2;pos;-1.9;0
0.9634267;Player1;pos;1.490201;0.449422
0.9634267;Player2;pos;-1.9;0
0.9830891;Player1;pos;1.470538;0.4690844
0.9830891;Player2;pos;-1.9;0
1.004281;Player1;pos;1.449346;0.4902767
1.004281;Player2;pos;-1.9;0
1.02467;Player1;pos;1.428957;0.5106654
1.02467;Player2;pos;-1.9;0
1.043792;Player1;pos;1.409835;0.5297874
1.043792;Player2;pos;-1.9;0
1.060917;Player1;pos;1.39271;0.5469124
1.060917;Player2;pos;-1.9;0
1.078013;Player1;pos;1.375614;0.5640085
1.078013;Player2;pos;-1.9;0
1.092234;Player1;pos;1.361393;0.5782289
1.092234;Player2;pos;-1.9;0
1.109226;Player1;pos;1.3444;0.5952215
1.109226;Player2;pos;-1.9;0
1.12812;Player1;pos;1.3444;0.6141155
1.12812;Player2;pos;-1.9;0
1.147726;Player1;pos;1.3444;0.6337211
1.147726;Player2;pos;-1.9;0
1.166817;Player1;pos;1.3444;0.6528127
1.166817;Player2;pos;-1.9;0
1.185466;Player1;pos;1.3444;0.6714611
1.185466;Player2;pos;-1.9;0
1.204687;Player1;pos;1.3444;0.6906819
1.204687;Player2;pos;-1.9;0
1.22379;Player1;pos;1.3444;0.7097846
1.22379;Player2;pos;-1.9;0
1.242879;Player1;pos;1.3444;0.7288741
1.242879;Player2;pos;-1.9;0
1.261993;Player1;pos;1.3444;0.7479881
1.261993;Player2;pos;-1.9;0
1.281449;Player1;pos;1.3444;0.7674437
1.281449;Player2;pos;-1.9;0
1.300848;Player1;pos;1.3444;0.7868424
1.300848;Player2;pos;-1.9;0
1.320376;Player1;pos;1.3444;0.8063704
1.320376;Player2;pos;-1.9;0
1.340382;Player1;pos;1.324394;0.8263766
1.340382;Player2;pos;-1.9;0
1.36035;Player1;pos;1.304425;0.8463452
1.36035;Player2;pos;-1.9;0
1.384381;Player1;pos;1.280394;0.8703758
1.384381;Player2;pos;-1.9;0
1.4037;Player1;pos;1.261076;0.8896943
1.4037;Player2;pos;-1.9;0
1.421095;Player1;pos;1.24368;0.9070901
1.421095;Player2;pos;-1.9;0
1.439196;Player1;pos;1.225579;0.9251909
1.439196;Player2;pos;-1.9;0
1.454794;Player1;pos;1.209982;0.9407881
1.454794;Player2;pos;-1.9;0
1.472728;Player1;pos;1.192047;0.9587225
1.472728;Player2;pos;-1.9;0
1.491948;Player1;pos;1.172827;0.9779426
1.491948;Player2;pos;-1.9;0
1.511594;Player1;pos;1.153181;0.9975889
1.511594;Player2;pos;-1.9;0
1.530649;Player1;pos;1.134126;1.016643
1.530649;Player2;pos;-1.9;0
1.550259;Player1;pos;1.114516;1.036253
1.550259;Player2;pos;-1.9;0
1.56962;Player1;pos;1.114516;1.055615
1.56962;Player2;pos;-1.9;0
1.589118;Player1;pos;1.114516;1.075112
1.589118;Player2;pos;-1.9;0
1.608571;Player1;pos;1.114516;1.075112
1.608571;Player2;pos;-1.9;0
1.62812;Player1;pos;1.114516;1.075112
1.62812;Player2;pos;-1.9;0
1.647162;Player1;pos;1.114516;1.075112
1.647162;Player2;pos;-1.9;0
1.665985;Player1;pos;1.114516;1.075112
1.665985;Player2;pos;-1.9;0
1.68483;Player1;pos;1.114516;1.075112
1.68483;Player2;pos;-1.9;0
1.703882;Player1;pos;1.114516;1.075112
1.703882;Player2;pos;-1.9;0
1.723032;Player1;pos;1.114516;1.075112
1.723032;Player2;pos;-1.9;0
1.741743;Player1;pos;1.114516;1.075112
1.741743;Player2;pos;-1.9;0
1.760689;Player1;pos;1.114516;1.075112
1.760689;Player2;pos;-1.9;0
1.779799;Player1;pos;1.114516;1.075112
1.779799;Player2;pos;-1.9;0
1.79609;Player1;pos;1.114516;1.075112
1.79609;Player2;pos;-1.9;0
1.814916;Player1;pos;1.114516;1.075112
1.814916;Player2;pos;-1.9;0
1.833863;Player1;pos;1.114516;1.075112
1.833863;Player2;pos;-1.9;0
1.853038;Player1;pos;1.114516;1.075112
1.853038;Player2;pos;-1.9;0
1.872275;Player1;pos;1.114516;1.075112
1.872275;Player2;pos;-1.9;0
1.891926;Player1;pos;1.114516;1.075112
1.891926;Player2;pos;-1.9;0
1.910748;Player1;pos;1.114516;1.075112
1.910748;Player2;pos;-1.9;0
1.930057;Player1;pos;1.114516;1.075112
1.930057;Player2;pos;-1.9;0
1.949509;Player1;pos;1.114516;1.094564
1.949509;Player2;pos;-1.9;0
1.968881;Player1;pos;1.114516;1.113936
1.968881;Player2;pos;-1.9;0
1.988023;Player1;pos;1.114516;1.133078
1.988023;Player2;pos;-1.9;0
2.00749;Player1;pos;1.114516;1.152545
2.00749;Player2;pos;-1.9;0
2.026323;Player1;pos;1.114516;1.171378
2.026323;Player2;pos;-1.9;0
2.045374;Player1;pos;1.114516;1.190429
2.045374;Player2;pos;-1.9;0
2.064765;Player1;pos;1.114516;1.190429
2.064765;Player2;pos;-1.9;0
2.084396;Player1;pos;1.114516;1.190429
2.084396;Player2;pos;-1.9;0
2.103624;Player1;pos;1.114516;1.190429
2.103624;Player2;pos;-1.9;0
2.12262;Player1;pos;1.114516;1.190429
2.12262;Player2;pos;-1.9;0
2.142232;Player1;pos;1.114516;1.190429
