0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;-0.5512297;1.038544
0;Player2;pos;1.686554;-0.5927287
0.02;Player1;pos;-0.6445412;1.2422
0.02;Player2;pos;1.686454;-0.5927551
0.05044936;Player1;pos;-0.6445412;1.2422
0.05044936;Player2;pos;1.686551;-0.5927315
0.0812031;Player1;pos;-0.6445412;1.2422
0.0812031;Player2;pos;1.686551;-0.5927315
0.1051985;Player1;pos;-0.6445412;1.2422
0.1051985;Player2;pos;1.686557;-0.5915679
0.1220846;Player1;pos;-0.6130458;1.248476
0.1220846;Player2;pos;1.686558;-0.5911492
0.1393017;Player1;pos;-0.6362852;1.243846
0.1393017;Player2;pos;1.686558;-0.5910398
0.1528353;Player1;pos;-0.5796419;1.105709
0.1528353;Player2;pos;1.686558;-0.591011
0.1730908;Player1;pos;-0.5571891;1.052629
0.1730908;Player2;pos;1.686558;-0.5910029
0.1900179;Player1;pos;-0.5542812;1.045755
0.1900179;Player2;pos;1.686558;-0.5910019
0.2174606;Player1;pos;-0.5512993;1.038706
0.2174606;Player2;pos;1.686554;-0.592499
0.2344383;Player1;pos;-0.551242;1.038571
0.2344383;Player2;pos;1.685549;-0.5805509
0.2546089;Player1;pos;-0.5512322;1.038547
0.2546089;Player2;pos;1.702495;-0.5466376
0.2736592;Player1;pos;-0.5512311;1.038544
0.2736592;Player2;pos;1.589064;-0.6190553
0.2918952;Player1;pos;-0.5512311;1.038544
0.2918952;Player2;pos;1.582279;-0.6228324
0.3093222;Player1;pos;-0.6139657;1.175467
0.3093222;Player2;pos;1.58173;-0.6231381
0.3265651;Player1;pos;-0.6521004;1.239472
0.3265651;Player2;pos;1.632565;-0.6057235
0.3461297;Player1;pos;-0.6465234;1.241485
0.3461297;Player2;pos;1.6724;-0.5961365
0.365169;Player1;pos;-0.5638242;1.065853
0.365169;Player2;pos;1.686055;-0.5928504
0.3838753;Player1;pos;-0.5523124;1.040889
0.3838753;Player2;pos;1.68651;-0.592741
0.4036196;Player1;pos;-0.5514119;1.038937
0.4036196;Player2;pos;1.686545;-0.5927321
0.4220547;Player1;pos;-0.5512902;1.038672
0.4220547;Player2;pos;1.68655;-0.5927315
0.4391648;Player1;pos;-0.5512403;1.038565
0.4391648;Player2;pos;1.686551;-0.5927315
0.4550444;Player1;pos;-0.5512336;1.03855
0.4550444;Player2;pos;1.686551;-0.5927315
0.4743668;Player1;pos;-0.5512311;1.038545
0.4743668;Player2;pos;1.686551;-0.5927315
0.4912296;Player1;pos;-0.5512311;1.038544
0.4912296;Player2;pos;1.686551;-0.5927315
0.5077542;Player1;pos;-0.5512311;1.038544
0.5077542;Player2;pos;1.686551;-0.5927315
0.5256395;Player1;pos;-0.5512311;1.038544
0.5256395;Player2;pos;1.686557;-0.5915679
0.5424184;Player1;pos;-0.5512311;1.038544
0.5424184;Player2;pos;1.686558;-0.5911197
0.5599409;Player1;pos;-0.5500559;1.013006
0.5599409;Player2;pos;1.686558;-0.5910258
0.5732619;Player1;pos;-0.5509226;1.031849
0.5732619;Player2;pos;1.686555;-0.5920287
0.5895787;Player1;pos;-0.5511494;1.036789
0.5895787;Player2;pos;1.686554;-0.5925465
0.6078823;Player1;pos;-0.5512089;1.038083
0.6078823;Player2;pos;1.686554;-0.5926825
0.6264239;Player1;pos;-0.5967575;1.13774
0.6264239;Player2;pos;1.686554;-0.5927107
0.6434314;Player1;pos;-0.6365247;1.224676
0.6434314;Player2;pos;1.686554;-0.5927272
0.6641397;Player1;pos;-0.5812558;1.104073
0.6641397;Player2;pos;1.686554;-0.5927301
0.6825052;Player1;pos;-0.5562675;1.049537
0.6825052;Player2;pos;1.686554;-0.5927301
0.7014685;Player1;pos;-0.5520757;1.040388
0.7014685;Player2;pos;1.686554;-0.5927301
0.7208107;Player1;pos;-0.5513722;1.038853
0.7208107;Player2;pos;1.686554;-0.5927301
0.7373955;Player1;pos;-0.5512497;1.038585
0.7373955;Player2;pos;1.686554;-0.5927301
0.7508095;Player1;pos;-0.5512336;1.03855
0.7508095;Player2;pos;1.686554;-0.5927301
0.7691765;Player1;pos;-0.5512314;1.038546
0.7691765;Player2;pos;1.686554;-0.5927301
0.7864891;Player1;pos;-0.5512255;1.03977
0.7864891;Player2;pos;1.6843;-0.5932865
0.8036819;Player1;pos;-0.5848194;1.112672
0.8036819;Player2;pos;1.685962;-0.5928764
0.8225468;Player1;pos;-0.6345218;1.22047
0.8225468;Player2;pos;1.686454;-0.5927551
0.8390321;Player1;pos;-0.6424401;1.237644
0.8390321;Player2;pos;1.686532;-0.5927356
0.8511274;Player1;pos;-0.6441891;1.241436
0.8511274;Player2;pos;1.686549;-0.5927315
0.8708185;Player1;pos;-0.6444494;1.242
0.8708185;Player2;pos;1.686551;-0.5927315
0.8885307;Player1;pos;-0.6445176;1.242149
0.8885307;Player2;pos;1.686551;-0.5927315
0.9073171;Player1;pos;-0.6445317;1.242179
0.9073171;Player2;pos;1.686551;-0.5927315
0.9247669;Player1;pos;-0.6445394;1.242195
0.9247669;Player2;pos;1.686551;-0.5927315
0.9457257;Player1;pos;-0.5818041;1.105891
0.9457257;Player2;pos;1.686551;-0.5927315
0.9652465;Player1;pos;-0.5431425;1.043185
0.9652465;Player2;pos;1.686551;-0.5927315
0.9851106;Player1;pos;-0.54911;1.03976
0.9851106;Player2;pos;1.675812;-0.595383
1.005528;Player1;pos;-0.551192;1.038565
1.005528;Player2;pos;1.68636;-0.5927786
1.025177;Player1;pos;-0.5512272;1.038545
1.025177;Player2;pos;1.675775;-0.5958638
1.042291;Player1;pos;-0.5967656;1.137929
1.042291;Player2;pos;1.684744;-0.5932562
1.061168;Player1;pos;-0.6288863;1.208033
1.061168;Player2;pos;1.68596;-0.5929028
1.077786;Player1;pos;-0.6412582;1.235035
1.077786;Player2;pos;1.686429;-0.592767
1.090586;Player1;pos;-0.6253288;1.200267
1.090586;Player2;pos;1.686532;-0.5927364
1.109392;Player1;pos;-0.5667698;1.072459
1.109392;Player2;pos;1.686548;-0.5927318
1.12639;Player1;pos;-0.5544894;1.045656
1.12639;Player2;pos;1.690181;-0.6122682
1.142803;Player1;pos;-0.5522983;1.040874
1.142803;Player2;pos;1.687742;-0.5991327
1.161135;Player1;pos;-0.6203046;1.189302
1.161135;Player2;pos;1.686802;-0.5940734
1.180773;Player1;pos;-0.6434754;1.239874
1.180773;Player2;pos;1.686564;-0.5927895
1.20064;Player1;pos;-0.6443987;1.241889
1.20064;Player2;pos;1.686554;-0.5927384
1.226425;Player1;pos;-0.6591179;1.249981
1.226425;Player2;pos;1.686554;-0.5927315
1.243881;Player1;pos;-0.6461068;1.243036
1.243881;Player2;pos;1.686554;-0.5927315
1.264673;Player1;pos;-0.5680572;1.257739
1.264673;Player2;pos;1.686554;-0.5927315
1.282998;Player1;pos;-0.6244916;1.246274
1.282998;Player2;pos;1.686554;-0.5927315
1.301468;Player1;pos;-0.5573541;1.052597
1.301468;Player2;pos;1.686554;-0.5927315
1.320765;Player1;pos;-0.5573541;1.052597
1.320765;Player2;pos;1.686554;-0.5927315
1.34005;Player1;pos;-0.551446;1.039038
1.34005;Player2;pos;1.686554;-0.5927315
1.358187;Player1;pos;-0.5512758;1.038647
1.358187;Player2;pos;1.686554;-0.5927315
1.370478;Player1;pos;-0.5512363;1.038557
1.370478;Player2;pos;1.69109;-0.6171527
1.391836;Player1;pos;-0.5512325;1.038548
1.391836;Player2;pos;1.688039;-0.6007332
1.409059;Player1;pos;-0.5512311;1.038544
1.409059;Player2;pos;1.686605;-0.5930121
1.426362;Player1;pos;-0.5512311;1.038544
1.426362;Player2;pos;1.686605;-0.5930121
1.444072;Player1;pos;-0.6249732;1.199491
1.444072;Player2;pos;1.686556;-0.5927459
1.461668;Player1;pos;-0.6621901;1.243169
1.461668;Player2;pos;1.686554;-0.5927346
1.481491;Player1;pos;-0.6503247;1.242518
1.481491;Player2;pos;1.686554;-0.5927318
1.499186;Player1;pos;-0.6453176;1.242244
1.499186;Player2;pos;1.686554;-0.5927315
1.511045;Player1;pos;-0.644704;1.24221
1.511045;Player2;pos;1.686554;-0.5927315
1.528698;Player1;hunted_insect;-0.644704;1.24221
1.528698;Player1;hunter;-0.644704;1.24221
1.528698;Player1;hunted_insect;-0.644704;1.24221
1.528698;Player1;pos;-0.6445591;1.242202
1.528698;Player2;pos;1.681054;-0.5940886
