0;System;start;0;0
0;Player1;explorer;186.8539;0.1393963
0;Player2;explorer;-189.2427;0.13
0;Player1;pos;186.8539;0.1393963
0;Player2;pos;-189.2427;0.13
0.02;Player1;pos;186.8539;0.1393963
0.02;Player2;pos;-189.2427;0.13
0.2271908;Player1;pos;186.8539;0.1393963
0.2271908;Player2;pos;-189.2427;0.13
0.2807301;Player1;pos;186.8539;0.1393963
0.2807301;Player2;pos;-189.2427;0.13
0.3034132;Player1;pos;186.8539;0.1393963
0.3034132;Player2;pos;-189.2427;0.13
0.3197973;Player1;pos;186.8539;0.1393963
0.3197973;Player2;pos;-189.2427;0.13
0.3331998;Player1;pos;186.8539;0.1393963
0.3331998;Player2;pos;-189.2427;0.13
0.349013;Player1;pos;186.8539;0.1393963
0.349013;Player2;pos;-189.2427;0.13
0.3648526;Player1;pos;186.8539;0.1393963
0.3648526;Player2;pos;-189.2427;0.13
0.3810703;Player1;pos;186.8539;0.1393963
0.3810703;Player2;pos;-189.2427;0.13
0.3972762;Player1;pos;186.8539;0.1393963
0.3972762;Player2;pos;-189.2427;0.13
0.4094277;Player1;pos;186.8539;0.1393963
0.4094277;Player2;pos;-189.2427;0.13
0.4246224;Player1;pos;186.8539;0.1393963
0.4246224;Player2;pos;-189.2427;0.13
0.4398962;Player1;pos;186.8539;0.1393963
0.4398962;Player2;pos;-189.2427;0.13
0.4525788;Player1;pos;186.8539;0.1393963
0.4525788;Player2;pos;-189.2427;0.13
0.468154;Player1;pos;186.8539;0.1393963
0.468154;Player2;pos;-189.2427;0.13
0.4842519;Player1;pos;186.8539;0.1393963
0.4842519;Player2;pos;-189.2427;0.13
0.5003848;Player1;pos;186.8539;0.1393963
0.5003848;Player2;pos;-189.2427;0.13
0.5158517;Player1;pos;186.8539;0.1393963
0.5158517;Player2;pos;-189.2427;0.13
0.528704;Player1;pos;186.8539;0.1393963
0.528704;Player2;pos;-189.2427;0.13
0.5448931;Player1;pos;186.8539;0.1393963
0.5448931;Player2;pos;-189.2427;0.13
0.560662;Player1;pos;186.8539;0.1393963
0.560662;Player2;pos;-189.2427;0.13
0.575687;Player1;pos;186.8539;0.1393963
0.575687;Player2;pos;-189.2427;0.13
0.5888268;Player1;pos;186.8539;0.1393963
0.5888268;Player2;pos;-189.2427;0.13
0.605041;Player1;pos;186.8539;0.1393963
0.605041;Player2;pos;-189.2427;0.13
0.6213503;Player1;pos;186.8539;0.1393963
0.6213503;Player2;pos;-189.2427;0.13
0.6368064;Player1;pos;186.8539;0.1393963
0.6368064;Player2;pos;-189.2427;0.13
0.6497054;Player1;pos;186.8539;0.1393963
0.6497054;Player2;pos;-189.2427;0.13
