0;System;start;0;0
0;Player1;explorer;186.8539;0.1393963
0;Player2;explorer;-189.2427;0.13
0;Player1;pos;186.8539;0.1393963
0;Player2;pos;-189.2427;0.13
0.02;Player1;pos;186.8539;0.1393963
0.02;Player2;pos;-189.2427;0.13
0.1985564;Player1;pos;186.8539;0.1393963
0.1985564;Player2;pos;-189.2427;0.13
0.2472082;Player1;pos;186.8539;0.1393963
0.2472082;Player2;pos;-189.2427;0.13
0.2684675;Player1;pos;186.8539;0.1393963
0.2684675;Player2;pos;-189.2427;0.13
0.2832273;Player1;pos;186.8539;0.1393963
0.2832273;Player2;pos;-189.2427;0.13
0.2984727;Player1;pos;186.8539;0.1393963
0.2984727;Player2;pos;-189.2427;0.13
0.3098055;Player1;pos;186.8539;0.1393963
0.3098055;Player2;pos;-189.2427;0.13
0.3251131;Player1;pos;186.8539;0.1393963
0.3251131;Player2;pos;-189.2427;0.13
0.3403107;Player1;pos;186.8539;0.1393963
0.3403107;Player2;pos;-189.2427;0.13
0.3556249;Player1;pos;186.8539;0.1393963
0.3556249;Player2;pos;-189.2427;0.13
0.3679778;Player1;pos;186.8539;0.1393963
0.3679778;Player2;pos;-189.2427;0.13
0.3831035;Player1;pos;186.8539;0.1393963
0.3831035;Player2;pos;-189.2427;0.13
0.3985611;Player1;pos;186.8539;0.1393963
0.3985611;Player2;pos;-189.2427;0.13
0.4098396;Player1;pos;186.8539;0.1393963
0.4098396;Player2;pos;-189.2427;0.13
0.4255092;Player1;pos;186.8539;0.1393963
0.4255092;Player2;pos;-189.2427;0.13
0.4405009;Player1;pos;186.8539;0.1393963
0.4405009;Player2;pos;-189.2427;0.13
0.4554913;Player1;pos;186.8539;0.1393963
0.4554913;Player2;pos;-189.2427;0.13
0.4671177;Player1;pos;186.8539;0.1393963
0.4671177;Player2;pos;-189.2427;0.13
0.4822098;Player1;pos;186.8539;0.1393963
0.4822098;Player2;pos;-189.2427;0.13
0.4974411;Player1;pos;186.8539;0.1393963
0.4974411;Player2;pos;-189.2427;0.13
0.5088476;Player1;pos;186.8539;0.1393963
0.5088476;Player2;pos;-189.2427;0.13
0.5240615;Player1;pos;186.8539;0.1393963
0.5240615;Player2;pos;-189.2427;0.13
0.5391362;Player1;pos;186.8539;0.1393963
0.5391362;Player2;pos;-189.2427;0.13
0.5507662;Player1;pos;186.8539;0.1393963
0.5507662;Player2;pos;-189.2427;0.13
0.5661014;Player1;pos;186.8539;0.1393963
0.5661014;Player2;pos;-189.2427;0.13
0.5817915;Player1;pos;186.8539;0.1393963
0.5817915;Player2;pos;-189.2427;0.13
0.5973111;Player1;pos;186.8539;0.1393963
0.5973111;Player2;pos;-189.2427;0.13
