0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;1.9;0
0;Player2;pos;-1.9;0
0.02;Player1;pos;1.9;0
0.02;Player2;pos;-1.9;0
0.1703635;Player1;pos;1.9;0
0.1703635;Player2;pos;-1.9;0
0.3471524;Player1;pos;1.9;0
0.3471524;Player2;pos;-1.9;0
0.4016638;Player1;pos;1.9;0
0.4016638;Player2;pos;-1.9;0
0.4271205;Player1;pos;1.9;0
0.4271205;Player2;pos;-1.9;0
0.4433462;Player1;pos;1.9;0
0.4433462;Player2;pos;-1.9;0
0.459666;Player1;pos;1.9;0
0.459666;Player2;pos;-1.9;0
0.4707095;Player1;pos;1.9;0
0.4707095;Player2;pos;-1.9;0
0.4900635;Player1;pos;1.9;0
0.4900635;Player2;pos;-1.9;0
0.5068516;Player1;pos;1.9;0
0.5068516;Player2;pos;-1.9;0
0.5221554;Player1;pos;1.9;0
0.5221554;Player2;pos;-1.9;0
0.5381801;Player1;pos;1.9;0
0.5381801;Player2;pos;-1.9;0
0.5489032;Player1;pos;1.9;0
0.5489032;Player2;pos;-1.9;0
0.56397;Player1;pos;1.9;0
0.56397;Player2;pos;-1.9;0
0.579684;Player1;pos;1.9;0
0.579684;Player2;pos;-1.9;0
0.590952;Player1;pos;1.9;0
0.590952;Player2;pos;-1.9;0
0.6073716;Player1;pos;1.9;0
0.6073716;Player2;pos;-1.9;0
0.6231909;Player1;pos;1.9;0
0.6231909;Player2;pos;-1.9;0
0.6385478;Player1;pos;1.9;0
0.6385478;Player2;pos;-1.9;0
0.6486694;Player1;pos;1.9;0
0.6486694;Player2;pos;-1.9;0
0.6632496;Player1;pos;1.9;0
0.6632496;Player2;pos;-1.9;0
0.6785989;Player1;pos;1.9;0
0.6785989;Player2;pos;-1.9;0
0.6886902;Player1;pos;1.9;0
0.6886902;Player2;pos;-1.9;0
0.7034289;Player1;pos;1.9;0
0.7034289;Player2;pos;-1.9;0
0.7187097;Player1;pos;1.9;0
0.7187097;Player2;pos;-1.9;0
0.7283857;Player1;pos;1.9;0
0.7283857;Player2;pos;-1.9;0
0.7435388;Player1;pos;1.9;0
0.7435388;Player2;pos;-1.9;0
0.7594065;Player1;pos;1.9;0
0.7594065;Player2;pos;-1.9;0
0.7695643;Player1;pos;1.9;0
0.7695643;Player2;pos;-1.9;0
0.7857815;Player1;pos;1.9;0
0.7857815;Player2;pos;-1.9;0
0.8006373;Player1;pos;1.9;0
0.8006373;Player2;pos;-1.9;0
0.8171691;Player1;pos;1.9;0
0.8171691;Player2;pos;-1.9;0
0.827661;Player1;pos;1.9;0
0.827661;Player2;pos;-1.9;0
0.8434828;Player1;pos;1.9;0
0.8434828;Player2;pos;-1.9;0
0.8599449;Player1;pos;1.9;0
0.8599449;Player2;pos;-1.9;0
0.8709337;Player1;pos;1.9;0
0.8709337;Player2;pos;-1.9;0
0.8863474;Player1;pos;1.9;0
0.8863474;Player2;pos;-1.9;0
0.9003195;Player1;pos;1.9;0
0.9003195;Player2;pos;-1.9;0
0.9159249;Player1;pos;1.9;0
0.9159249;Player2;pos;-1.9;0
0.9273659;Player1;pos;1.9;0
0.9273659;Player2;pos;-1.9;0
0.9428514;Player1;pos;1.9;0
0.9428514;Player2;pos;-1.9;0
0.9584;Player1;pos;1.9;0
0.9584;Player2;pos;-1.9;0
0.9690501;Player1;pos;1.9;0
0.9690501;Player2;pos;-1.9;0
0.9838395;Player1;pos;1.9;0
0.9838395;Player2;pos;-1.9;0
0.9998086;Player1;pos;1.9;0
0.9998086;Player2;pos;-1.9;0
1.009959;Player1;pos;1.9;0
1.009959;Player2;pos;-1.9;0
1.025917;Player1;pos;1.9;0
1.025917;Player2;pos;-1.9;0
1.042084;Player1;pos;1.9;0
1.042084;Player2;pos;-1.9;0
1.057926;Player1;pos;1.9;0
1.057926;Player2;pos;-1.9;0
1.068305;Player1;pos;1.9;0
1.068305;Player2;pos;-1.9;0
1.084831;Player1;pos;1.9;0
1.084831;Player2;pos;-1.9;0
1.099744;Player1;pos;1.9;0
1.099744;Player2;pos;-1.9;0
1.109761;Player1;pos;1.9;0
1.109761;Player2;pos;-1.9;0
1.125533;Player1;pos;1.9;0
1.125533;Player2;pos;-1.9;0
1.140615;Player1;pos;1.9;0
1.140615;Player2;pos;-1.9;0
1.156242;Player1;pos;1.9;0
1.156242;Player2;pos;-1.9;0
1.167626;Player1;pos;1.9;0
1.167626;Player2;pos;-1.9;0
1.182283;Player1;pos;1.9;0
1.182283;Player2;pos;-1.9;0
1.198411;Player1;pos;1.9;0
1.198411;Player2;pos;-1.9;0
1.209078;Player1;pos;1.9;0
1.209078;Player2;pos;-1.9;0
1.224501;Player1;pos;1.9;0
1.224501;Player2;pos;-1.9;0
1.240545;Player1;pos;1.9;0
1.240545;Player2;pos;-1.9;0
1.256911;Player1;pos;1.9;0
1.256911;Player2;pos;-1.9;0
1.267594;Player1;pos;1.9;0
