0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;1.9;0
0;Player2;pos;-1.9;0
0.02;Player1;pos;1.9;0
0.02;Player2;pos;-1.9;0
0.2081041;Player1;pos;1.9;0
0.2081041;Player2;pos;-1.9;0
0.2664143;Player1;pos;1.9;0
0.2664143;Player2;pos;-1.9;0
0.2852238;Player1;pos;1.9;0
0.2852238;Player2;pos;-1.9;0
0.2986268;Player1;pos;1.9;0
0.2986268;Player2;pos;-1.9;0
0.3112337;Player1;pos;1.9;0
0.3112337;Player2;pos;-1.9;0
0.3237484;Player1;pos;1.9;0
0.3237484;Player2;pos;-1.9;0
0.3365061;Player1;pos;1.9;0
0.3365061;Player2;pos;-1.9;0
0.3457914;Player1;pos;1.9;0
0.3457914;Player2;pos;-1.9;0
0.3587247;Player1;pos;1.9;0
0.3587247;Player2;pos;-1.9;0
0.3716741;Player1;pos;1.9;0
0.3716741;Player2;pos;-1.9;0
0.3872134;Player1;pos;1.9;0
0.3872134;Player2;pos;-1.9;0
0.3994854;Player1;pos;1.9;0
0.3994854;Player2;pos;-1.9;0
0.4089924;Player1;pos;1.9;0
0.4089924;Player2;pos;-1.9;0
0.4217045;Player1;pos;1.9;0
0.4217045;Player2;pos;-1.9;0
0.4344351;Player1;pos;1.9;0
0.4344351;Player2;pos;-1.9;0
0.4451808;Player1;pos;1.9;0
0.4451808;Player2;pos;-1.9;0
0.4582183;Player1;pos;1.9;0
0.4582183;Player2;pos;-1.9;0
0.4711239;Player1;pos;1.9;0
0.4711239;Player2;pos;-1.9;0
0.4837257;Player1;pos;1.9;0
0.4837257;Player2;pos;-1.9;0
0.4966045;Player1;pos;1.9;0
0.4966045;Player2;pos;-1.9;0
0.5066168;Player1;pos;1.9;0
0.5066168;Player2;pos;-1.9;0
0.5192308;Player1;pos;1.9;0
0.5192308;Player2;pos;-1.9;0
0.5279245;Player1;pos;1.9;0
0.5279245;Player2;pos;-1.9;0
0.5401418;Player1;pos;1.9;0
0.5401418;Player2;pos;-1.9;0
0.5522408;Player1;pos;1.9;0
0.5522408;Player2;pos;-1.9;0
0.5606472;Player1;pos;1.9;0
0.5606472;Player2;pos;-1.9;0
0.573216;Player1;pos;1.9;0
0.573216;Player2;pos;-1.9;0
0.5818191;Player1;pos;1.9;0
0.5818191;Player2;pos;-1.9;0
0.594717;Player1;pos;1.9;0
0.594717;Player2;pos;-1.9;0
0.6037965;Player1;pos;1.9;0
0.6037965;Player2;pos;-1.9;0
0.6167564;Player1;pos;1.9;0
0.6167564;Player2;pos;-1.9;0
0.6256915;Player1;pos;1.9;0
0.6256915;Player2;pos;-1.9;0
0.6382654;Player1;pos;1.9;0
0.6382654;Player2;pos;-1.9;0
0.6466613;Player1;pos;1.9;0
0.6466613;Player2;pos;-1.9;0
0.6592365;Player1;pos;1.9;0
0.6592365;Player2;pos;-1.9;0
0.667765;Player1;pos;1.9;0
0.667765;Player2;pos;-1.9;0
0.680494;Player1;pos;1.9;0
0.680494;Player2;pos;-1.9;0
0.6930894;Player1;pos;1.9;0
0.6930894;Player2;pos;-1.9;0
0.7017977;Player1;pos;1.9;0
0.7017977;Player2;pos;-1.9;0
0.7144317;Player1;pos;1.9;0
0.7144317;Player2;pos;-1.9;0
0.7226641;Player1;pos;1.9;0
0.7226641;Player2;pos;-1.9;0
0.7363664;Player1;pos;1.9;0
0.7363664;Player2;pos;-1.9;0
0.7448545;Player1;pos;1.9;0
0.7448545;Player2;pos;-1.9;0
0.7572264;Player1;pos;1.9;0
0.7572264;Player2;pos;-1.9;0
0.7657872;Player1;pos;1.9;0
0.7657872;Player2;pos;-1.9;0
0.7781586;Player1;pos;1.9;0
0.7781586;Player2;pos;-1.9;0
0.7868812;Player1;pos;1.9;0
0.7868812;Player2;pos;-1.9;0
0.799324;Player1;pos;1.9;0
0.799324;Player2;pos;-1.9;0
0.807891;Player1;pos;1.9;0
0.807891;Player2;pos;-1.9;0
0.8202997;Player1;pos;1.9;0
0.8202997;Player2;pos;-1.9;0
0.8322576;Player1;pos;1.9;0
0.8322576;Player2;pos;-1.9;0
0.8416618;Player1;pos;1.9;0
0.8416618;Player2;pos;-1.9;0
0.8541437;Player1;pos;1.9;0
0.8541437;Player2;pos;-1.9;0
0.8628471;Player1;pos;1.9;0
0.8628471;Player2;pos;-1.9;0
0.8750958;Player1;pos;1.9;0
0.8750958;Player2;pos;-1.9;0
0.8840819;Player1;pos;1.9;0
0.8840819;Player2;pos;-1.9;0
0.8961719;Player1;pos;1.9;0
0.8961719;Player2;pos;-1.9;0
0.9047256;Player1;pos;1.9;0
0.9047256;Player2;pos;-1.9;0
0.9172974;Player1;pos;1.9;0
0.9172974;Player2;pos;-1.9;0
0.9255623;Player1;pos;1.9;0
0.9255623;Player2;pos;-1.9;0
0.9382271;Player1;pos;1.9;0
0.9382271;Player2;pos;-1.9;0
0.9467229;Player1;pos;1.9;0
