0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;-2.231627;1.496627
0;Player2;pos;-2.216445;1.779891
0.02;Player1;pos;-2.174359;1.692471
0.02;Player2;pos;-2.198326;1.827082
0.05056164;Player1;pos;-2.174353;1.692456
0.05056164;Player2;pos;-2.198312;1.827128
0.08409467;Player1;pos;-2.173864;1.69109
0.08409467;Player2;pos;-2.198312;1.827128
0.1124335;Player1;pos;-2.171974;1.686032
0.1124335;Player2;pos;-2.19645;1.831214
0.1308446;Player1;pos;-2.170272;1.681947
0.1308446;Player2;pos;-2.190956;1.843273
0.1503274;Player1;pos;-2.169749;1.680691
0.1503274;Player2;pos;-2.189266;1.846983
0.1706691;Player1;pos;-2.162761;1.664289
0.1706691;Player2;pos;-2.189036;1.856387
0.1917345;Player1;pos;-2.159501;1.656638
0.1917345;Player2;pos;-2.188929;1.860774
0.2089335;Player1;pos;-2.197801;1.456671
0.2089335;Player2;pos;-2.182198;1.980806
0.2265144;Player1;pos;-2.200744;1.442051
0.2265144;Player2;pos;-2.180274;2.079316
0.2490938;Player1;pos;-2.175704;1.563858
0.2490938;Player2;pos;-2.179818;2.10265
0.2714619;Player1;pos;-2.159157;1.629133
0.2714619;Player2;pos;-2.177799;2.106614
0.292429;Player1;pos;-2.154862;1.63991
0.292429;Player2;pos;-2.174531;2.193901
0.312922;Player1;pos;-2.153422;1.638796
0.312922;Player2;pos;-2.17031;2.334138
0.3315331;Player1;pos;-2.152191;1.637445
0.3315331;Player2;pos;-2.173432;2.230708
0.3569317;Player1;pos;-2.151227;1.632204
0.3569317;Player2;pos;-2.176755;2.120571
0.3749817;Player1;pos;-2.151163;1.631762
0.3749817;Player2;pos;-2.177002;2.112392
0.3929303;Player1;pos;-2.146911;1.652491
0.3929303;Player2;pos;-2.177054;2.110676
0.411622;Player1;pos;-2.150675;1.630407
0.411622;Player2;pos;-2.181291;1.970301
0.4282077;Player1;pos;-2.151104;1.626656
0.4282077;Player2;pos;-2.183263;1.904968
0.4467548;Player1;pos;-2.149559;1.621113
0.4467548;Player2;pos;-2.147803;1.977232
0.4659214;Player1;pos;-2.149156;1.62012
0.4659214;Player2;pos;-2.139236;1.999915
0.4842373;Player1;pos;-2.149124;1.620039
0.4842373;Player2;pos;-2.13855;2.000828
0.5034381;Player1;pos;-2.149109;1.620001
0.5034381;Player2;pos;-2.138237;2.00011
0.5270478;Player1;pos;-2.14913;1.619188
0.5270478;Player2;pos;-2.137286;2.000069
0.545812;Player1;pos;-2.149156;1.618121
0.545812;Player2;pos;-2.13605;2.000041
0.5666874;Player1;pos;-2.149165;1.617762
0.5666874;Player2;pos;-2.135645;1.998783
0.5930284;Player1;pos;-2.181437;1.455472
0.5930284;Player2;pos;-2.134329;1.998768
0.6169791;Player1;pos;-2.18776;1.423676
0.6169791;Player2;pos;-2.133819;1.999654
0.6380522;Player1;pos;-2.185364;1.435727
0.6380522;Player2;pos;-2.134944;1.99968
0.6590346;Player1;pos;-2.186887;1.428069
0.6590346;Player2;pos;-2.135121;1.999684
0.6771823;Player1;pos;-2.187667;1.424148
0.6771823;Player2;pos;-2.135211;1.999686
0.7070479;Player1;pos;-2.15179;1.593094
0.7070479;Player2;pos;-2.132966;1.998666
0.7291375;Player1;pos;-2.147865;1.61435
0.7291375;Player2;pos;-2.132931;1.999228
0.7444463;Player1;pos;-2.147249;1.61768
0.7444463;Player2;pos;-2.132925;1.999315
0.7597122;Player1;pos;-2.147249;1.61768
0.7597122;Player2;pos;-2.132925;1.999315
0.7711679;Player1;pos;-2.144729;1.611789
0.7711679;Player2;pos;-2.130589;2.003304
0.7902808;Player1;pos;-2.144729;1.611789
0.7902808;Player2;pos;-2.130589;2.003304
0.8098076;Player1;pos;-2.144415;1.6105
0.8098076;Player2;pos;-2.130275;2.004029
0.8297128;Player1;pos;-2.144379;1.610352
0.8297128;Player2;pos;-2.130067;2.010778
0.845669;Player1;pos;-2.144368;1.610307
0.845669;Player2;pos;-2.130003;2.012854
0.8647385;Player1;pos;-2.144367;1.610302
0.8647385;Player2;pos;-2.129997;2.01307
0.8799689;Player1;pos;-2.146434;1.610343
0.8799689;Player2;pos;-2.125952;2.0095
0.8933595;Player1;pos;-2.146803;1.610351
0.8933595;Player2;pos;-2.12523;2.008863
0.9114302;Player1;pos;-2.146936;1.610354
0.9114302;Player2;pos;-2.13596;1.97745
0.9284395;Player1;pos;-2.146964;1.610866
0.9284395;Player2;pos;-2.16545;1.893534
0.9445321;Player1;pos;-2.146962;1.612639
0.9445321;Player2;pos;-2.177894;1.858124
0.9635943;Player1;pos;-2.146962;1.612841
0.9635943;Player2;pos;-2.179317;1.854073
0.9869608;Player1;pos;-2.146974;1.611373
0.9869608;Player2;pos;-2.179615;1.853224
1.004354;Player1;pos;-2.147851;1.602795
1.004354;Player2;pos;-2.179818;1.852647
1.02627;Player1;pos;-2.147179;1.60551
1.02627;Player2;pos;-2.179868;1.847109
1.042719;Player1;pos;-2.147115;1.605768
1.042719;Player2;pos;-2.179933;1.839342
1.060956;Player1;pos;-2.147105;1.605809
1.060956;Player2;pos;-2.179943;1.838125
1.078115;Player1;pos;-2.1471;1.605831
1.078115;Player2;pos;-2.179948;1.837458
1.089698;Player1;pos;-2.147099;1.605836
1.089698;Player2;pos;-2.179949;1.837311
1.109819;Player1;pos;-2.147099;1.605836
1.109819;Player2;pos;-2.179949;1.837293
1.124961;Player1;pos;-2.147099;1.605836
1.124961;Player2;pos;-2.179949;1.837284
1.140586;Player1;pos;-2.147099;1.605836
1.140586;Player2;pos;-2.179949;1.837282
1.155368;Player1;pos;-2.147099;1.605836
1.155368;Player2;pos;-2.179949;1.837282
1.167011;Player1;pos;-2.147099;1.605836
1.167011;Player2;pos;-2.179949;1.837282
1.183506;Player1;pos;-2.147099;1.605836
1.183506;Player2;pos;-2.182179;1.837292
1.205345;Player1;pos;-2.147099;1.605836
1.205345;Player2;pos;-2.183906;1.837299
1.226253;Player1;pos;-2.147099;1.605836
1.226253;Player2;pos;-2.187126;1.840335
1.243895;Player1;pos;-2.147099;1.605836
1.243895;Player2;pos;-2.188543;1.841889
1.262974;Player1;pos;-2.147099;1.605836
1.262974;Player2;pos;-2.188941;1.842325
1.281585;Player1;pos;-2.147099;1.605836
1.281585;Player2;pos;-2.188096;1.843429
1.299922;Player1;pos;-2.147099;1.605836
1.299922;Player2;pos;-2.185394;1.846461
1.316491;Player1;pos;-2.147099;1.605836
1.316491;Player2;pos;-2.154104;1.924636
1.33416;Player1;pos;-2.145878;1.612324
1.33416;Player2;pos;-2.123719;2.001429
1.355198;Player1;pos;-2.146934;1.606708
1.355198;Player2;pos;-2.122189;2.005297
1.372126;Player1;pos;-2.147064;1.606019
1.372126;Player2;pos;-2.122001;2.005771
1.389337;Player1;pos;-2.147092;1.605867
1.389337;Player2;pos;-2.12196;2.005875
1.405002;Player1;pos;-2.147097;1.605843
1.405002;Player2;pos;-2.123711;2.010809
1.42355;Player1;pos;-2.147098;1.605838
1.42355;Player2;pos;-2.126017;2.017264
1.440596;Player1;pos;-2.147098;1.605837
1.440596;Player2;pos;-2.126493;2.019539
1.459226;Player1;pos;-2.147098;1.605837
1.459226;Player2;pos;-2.126747;2.021575
1.472357;Player1;pos;-2.148831;1.605866
1.472357;Player2;pos;-2.120683;2.056005
1.490809;Player1;pos;-2.151659;1.605897
1.490809;Player2;pos;-2.088769;2.177305
1.510611;Player1;pos;-2.151887;1.6059
1.510611;Player2;pos;-2.086188;2.187115
1.531399;Player1;pos;-2.151976;1.6059
1.531399;Player2;pos;-2.089055;2.190973
1.550864;Player1;pos;-2.146233;1.636841
1.550864;Player2;pos;-2.0901;2.191947
1.571555;Player1;pos;-2.151015;1.613114
1.571555;Player2;pos;-2.090152;2.191993
1.587118;Player1;pos;-2.151725;1.60968
1.587118;Player2;pos;-2.090159;2.192001
1.606024;Player1;pos;-2.151894;1.60886
1.606024;Player2;pos;-2.09016;2.192003
1.626293;Player1;pos;-2.157724;1.592939
1.626293;Player2;pos;-2.086603;2.183794
1.644286;Player1;pos;-2.156907;1.607975
1.644286;Player2;pos;-2.080503;2.169715
1.663665;Player1;pos;-2.156907;1.607975
1.663665;Player2;pos;-2.080503;2.169715
1.679659;Player1;pos;-2.15685;1.609742
1.679659;Player2;pos;-2.080503;2.169715
1.691692;Player1;pos;-2.156835;1.610249
