0;System;start;0;0
0;Player1;explorer;186.8539;0.1393963
0;Player2;explorer;-189.2427;0.13
0;Player1;pos;186.8539;0.1393963
0;Player2;pos;-189.2427;0.13
0.02;Player1;pos;186.8539;0.1393963
0.02;Player2;pos;-189.2427;0.13
0.08656932;Player1;pos;186.8539;0.1393963
0.08656932;Player2;pos;-189.2427;0.13
0.1146519;Player1;pos;186.8539;0.1393963
0.1146519;Player2;pos;-189.2427;0.13
0.1316687;Player1;pos;186.8539;0.1393963
0.1316687;Player2;pos;-189.2427;0.13
0.1474892;Player1;pos;186.8539;0.1393963
0.1474892;Player2;pos;-189.2427;0.13
0.1667458;Player1;pos;186.8539;0.1393963
0.1667458;Player2;pos;-189.2427;0.13
0.1851859;Player1;pos;186.8539;0.1393963
0.1851859;Player2;pos;-189.2427;0.13
0.1988742;Player1;pos;186.8539;0.1393963
0.1988742;Player2;pos;-189.2427;0.13
0.2108604;Player1;pos;186.8539;0.1393963
0.2108604;Player2;pos;-189.2427;0.13
0.2271555;Player1;pos;186.8539;0.1393963
0.2271555;Player2;pos;-189.2427;0.13
0.2401098;Player1;pos;186.8539;0.1393963
0.2401098;Player2;pos;-189.2427;0.13
0.2603778;Player1;pos;186.8539;0.1393963
0.2603778;Player2;pos;-189.2427;0.13
0.288388;Player1;pos;186.8539;0.1393963
0.288388;Player2;pos;-189.2427;0.13
0.3051088;Player1;pos;186.8539;0.1393963
0.3051088;Player2;pos;-189.2427;0.13
0.3181333;Player1;pos;186.8539;0.1393963
0.3181333;Player2;pos;-189.2427;0.13
0.3289002;Player1;pos;186.8539;0.1393963
0.3289002;Player2;pos;-189.2427;0.13
0.3422272;Player1;pos;186.8539;0.1393963
0.3422272;Player2;pos;-189.2427;0.13
0.3582487;Player1;pos;186.8539;0.1393963
0.3582487;Player2;pos;-189.2427;0.13
0.3678328;Player1;pos;186.8539;0.1393963
0.3678328;Player2;pos;-189.2427;0.13
0.3809384;Player1;pos;186.8539;0.1393963
0.3809384;Player2;pos;-189.2427;0.13
0.3942699;Player1;pos;186.8539;0.1393963
0.3942699;Player2;pos;-189.2427;0.13
0.4041479;Player1;pos;186.8539;0.1393963
0.4041479;Player2;pos;-189.2427;0.13
0.4171022;Player1;pos;186.8539;0.1393963
0.4171022;Player2;pos;-189.2427;0.13
0.4273094;Player1;pos;186.8539;0.1393963
0.4273094;Player2;pos;-189.2427;0.13
0.4412683;Player1;pos;186.8539;0.1393963
0.4412683;Player2;pos;-189.2427;0.13
0.454036;Player1;pos;186.8539;0.1393963
0.454036;Player2;pos;-189.2427;0.13
0.4640079;Player1;pos;186.8539;0.1393963
0.4640079;Player2;pos;-189.2427;0.13
