0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;1.9;0
0;Player2;pos;-1.9;0
0.02;Player1;pos;1.9;0
0.02;Player2;pos;-1.9;0
0.3297419;Player1;pos;1.9;0
0.3297419;Player2;pos;-1.9;0
0.5331385;Player1;pos;1.9;0
0.5331385;Player2;pos;-1.9;0
0.6019998;Player1;pos;1.9;0
0.6019998;Player2;pos;-1.9;0
0.6339302;Player1;pos;1.9;0
0.6339302;Player2;pos;-1.9;0
0.6530747;System;creature_created_player1;0;0
0.6530747;System;creature_created_player2;0;0
0.6530747;Player1;pos;1.9;0
0.6530747;Player2;pos;-1.9;0
0.9864081;Player1;pos;1.9;0
0.9864081;Player2;pos;-1.9;0
1.083617;Player1;pos;1.9;0
1.083617;Player2;pos;-1.9;0
1.122218;Player1;pos;1.9;0
1.122218;Player2;pos;-1.9;0
1.149281;Player1;pos;1.9;0
1.149281;Player2;pos;-1.9;0
1.169834;Player1;pos;1.9;0
1.169834;Player2;pos;-1.9;0
1.191534;Player1;pos;1.9;0
1.191534;Player2;pos;-1.9;0
1.215157;Player1;pos;1.9;0
1.215157;Player2;pos;-1.9;0
1.236658;Player1;pos;1.9;0
1.236658;Player2;pos;-1.9;0
1.258051;Player1;pos;1.9;0
1.258051;Player2;pos;-1.9;0
1.279931;Player1;pos;1.9;0
1.279931;Player2;pos;-1.9;0
1.300651;Player1;pos;1.9;0
1.300651;Player2;pos;-1.9;0
1.325386;Player1;pos;1.9;0
1.325386;Player2;pos;-1.9;0
1.346909;Player1;pos;1.9;0
1.346909;Player2;pos;-1.9;0
1.367735;Player1;pos;1.9;0
1.367735;Player2;pos;-1.9;0
1.388503;Player1;pos;1.9;0
1.388503;Player2;pos;-1.9;0
1.409582;Player1;pos;1.9;0
1.409582;Player2;pos;-1.9;0
1.431173;Player1;pos;1.9;0
1.431173;Player2;pos;-1.9;0
1.452101;Player1;pos;1.9;0
1.452101;Player2;pos;-1.9;0
1.472646;Player1;pos;1.9;0
1.472646;Player2;pos;-1.9;0
1.493273;Player1;pos;1.9;0
1.493273;Player2;pos;-1.9;0
1.514781;Player1;pos;1.9;0
1.514781;Player2;pos;-1.9;0
1.536389;Player1;pos;1.9;0
1.536389;Player2;pos;-1.9;0
1.559148;Player1;pos;1.9;0
1.559148;Player2;pos;-1.9;0
1.581441;Player1;pos;1.9;0
1.581441;Player2;pos;-1.9;0
1.608164;Player1;pos;1.9;0
1.608164;Player2;pos;-1.9;0
1.629373;Player1;pos;1.9;0
1.629373;Player2;pos;-1.9;0
1.649777;Player1;pos;1.9;0
1.649777;Player2;pos;-1.9;0
1.670945;Player1;pos;1.9;0
1.670945;Player2;pos;-1.9;0
1.69194;Player1;pos;1.9;0
1.69194;Player2;pos;-1.9;0
1.713768;Player1;pos;1.9;0
1.713768;Player2;pos;-1.9;0
1.734971;Player1;pos;1.9;0
1.734971;Player2;pos;-1.9;0
1.756793;Player1;pos;1.9;0
1.756793;Player2;pos;-1.9;0
1.777802;Player1;pos;1.9;0
1.777802;Player2;pos;-1.9;0
1.799503;Player1;pos;1.9;0
1.799503;Player2;pos;-1.9;0
1.820389;Player1;pos;1.9;0
1.820389;Player2;pos;-1.9;0
1.847605;Player1;pos;1.9;0
1.847605;Player2;pos;-1.9;0
1.870165;Player1;pos;1.9;0
1.870165;Player2;pos;-1.9;0
1.890828;Player1;pos;1.9;0
1.890828;Player2;pos;-1.9;0
1.91262;Player1;pos;1.9;0
1.91262;Player2;pos;-1.9;0
1.933888;Player1;pos;1.9;0
1.933888;Player2;pos;-1.9;0
1.955751;Player1;pos;1.9;0
1.955751;Player2;pos;-1.9;0
1.977679;Player1;pos;1.9;0
1.977679;Player2;pos;-1.9;0
1.998562;Player1;pos;1.9;0
1.998562;Player2;pos;-1.9;0
2.022767;Player1;pos;1.9;0
2.022767;Player2;pos;-1.9;0
2.049636;Player1;pos;1.9;0
2.049636;Player2;pos;-1.9;0
2.07;Player1;pos;1.9;0
2.07;Player2;pos;-1.9;0
2.090875;Player1;pos;1.9;0
2.090875;Player2;pos;-1.9;0
2.115306;Player1;pos;1.9;0
2.115306;Player2;pos;-1.9;0
2.137039;Player1;pos;1.9;0
2.137039;Player2;pos;-1.9;0
2.157219;Player1;pos;1.9;0
2.157219;Player2;pos;-1.9;0
2.178031;Player1;pos;1.9;0
2.178031;Player2;pos;-1.9;0
2.199335;Player1;pos;1.9;0
2.199335;Player2;pos;-1.9;0
2.219663;Player1;pos;1.9;0
2.219663;Player2;pos;-1.9;0
2.24041;Player1;pos;1.9;0
2.24041;Player2;pos;-1.9;0
2.266443;Player1;pos;1.9;0
2.266443;Player2;pos;-1.9;0
2.287549;Player1;pos;1.9;0
2.287549;Player2;pos;-1.9;0
2.308795;Player1;pos;1.9;0
2.308795;Player2;pos;-1.9;0
2.330523;Player1;pos;1.9;0
2.330523;Player2;pos;-1.9;0
2.351496;Player1;pos;1.9;0
