0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;1.9;0
0;Player2;pos;-1.9;0
0.02;Player1;pos;1.9;0
0.02;Player2;pos;-1.9;0
0.3182181;Player1;pos;1.9;0
0.3182181;Player2;pos;-1.9;0
0.6130413;Player1;pos;1.9;0
0.6130413;Player2;pos;-1.9;0
0.6927773;Player1;pos;1.9;0
0.6927773;Player2;pos;-1.9;0
0.7210674;Player1;pos;1.9;0
0.7210674;Player2;pos;-1.9;0
0.749198;Player1;pos;1.9;0
0.749198;Player2;pos;-1.9;0
0.7645091;Player1;pos;1.9;0
0.7645091;Player2;pos;-1.9;0
0.7805995;Player1;pos;1.9;0
0.7805995;Player2;pos;-1.9;0
0.7979938;Player1;pos;1.9;0
0.7979938;Player2;pos;-1.9;0
0.8089591;Player1;pos;1.9;0
0.8089591;Player2;pos;-1.9;0
0.8228739;Player1;pos;1.9;0
0.8228739;Player2;pos;-1.9;0
0.8397311;Player1;pos;1.9;0
0.8397311;Player2;pos;-1.9;0
0.850102;Player1;pos;1.9;0
0.850102;Player2;pos;-1.9;0
0.864748;Player1;pos;1.9;0
0.864748;Player2;pos;-1.9;0
0.8792937;Player1;pos;1.9;0
0.8792937;Player2;pos;-1.9;0
0.8893241;Player1;pos;1.9;0
0.8893241;Player2;pos;-1.9;0
0.9042333;Player1;pos;1.9;0
0.9042333;Player2;pos;-1.9;0
0.9194106;Player1;pos;1.9;0
0.9194106;Player2;pos;-1.9;0
0.929089;Player1;pos;1.9;0
0.929089;Player2;pos;-1.9;0
0.9446723;Player1;pos;1.9;0
0.9446723;Player2;pos;-1.9;0
0.9601644;Player1;pos;1.9;0
0.9601644;Player2;pos;-1.9;0
0.9761308;Player1;pos;1.9;0
0.9761308;Player2;pos;-1.9;0
0.9878435;Player1;pos;1.9;0
0.9878435;Player2;pos;-1.9;0
1.004082;Player1;pos;1.9;0
1.004082;Player2;pos;-1.9;0
1.019462;Player1;pos;1.9;0
1.019462;Player2;pos;-1.9;0
1.031019;Player1;pos;1.9;0
1.031019;Player2;pos;-1.9;0
1.046073;Player1;pos;1.9;0
1.046073;Player2;pos;-1.9;0
1.060741;Player1;pos;1.9;0
1.060741;Player2;pos;-1.9;0
1.075539;Player1;pos;1.9;0
1.075539;Player2;pos;-1.9;0
1.085984;Player1;pos;1.9;0
1.085984;Player2;pos;-1.9;0
1.101211;Player1;pos;1.9;0
1.101211;Player2;pos;-1.9;0
1.117329;Player1;pos;1.9;0
1.117329;Player2;pos;-1.9;0
1.12804;Player1;pos;1.9;0
1.12804;Player2;pos;-1.9;0
1.142542;Player1;pos;1.9;0
1.142542;Player2;pos;-1.9;0
1.157782;Player1;pos;1.9;0
1.157782;Player2;pos;-1.9;0
1.168421;Player1;pos;1.9;0
1.168421;Player2;pos;-1.9;0
1.182155;Player1;pos;1.9;0
1.182155;Player2;pos;-1.9;0
1.200573;System;creature_created_player1;0;0
1.200573;Player1;pos;1.9;0
1.200573;Player2;pos;-1.9;0
1.308181;System;creature_created_player2;0;0
1.308181;Player1;pos;1.9;0
1.308181;Player2;pos;-1.9;0
1.420333;Player1;pos;1.9;0
1.420333;Player2;pos;-1.9;0
1.470348;Player1;pos;1.9;0
1.470348;Player2;pos;-1.9;0
1.495728;Player1;pos;1.9;0
1.495728;Player2;pos;-1.9;0
1.515127;Player1;pos;1.9;0
1.515127;Player2;pos;-1.9;0
1.537921;Player1;pos;1.9;0
1.537921;Player2;pos;-1.9;0
1.558976;Player1;pos;1.9;0
1.558976;Player2;pos;-1.9;0
1.578361;Player1;pos;1.9;0
1.578361;Player2;pos;-1.9;0
1.596925;Player1;pos;1.9;0
1.596925;Player2;pos;-1.9;0
1.616866;Player1;pos;1.9;0
1.616866;Player2;pos;-1.9;0
1.636237;Player1;pos;1.9;0
1.636237;Player2;pos;-1.9;0
1.655341;Player1;pos;1.9;0
1.655341;Player2;pos;-1.9;0
1.674925;Player1;pos;1.9;0
1.674925;Player2;pos;-1.9;0
1.694144;Player1;pos;1.9;0
1.694144;Player2;pos;-1.9;0
1.713329;Player1;pos;1.9;0
1.713329;Player2;pos;-1.9;0
1.732319;Player1;pos;1.9;0
1.732319;Player2;pos;-1.9;0
1.751429;Player1;pos;1.9;0
1.751429;Player2;pos;-1.9;0
1.770841;Player1;pos;1.9;0
1.770841;Player2;pos;-1.9;0
1.790525;Player1;pos;1.9;0
1.790525;Player2;pos;-1.9;0
1.810028;Player1;pos;1.9;0
1.810028;Player2;pos;-1.9;0
1.830025;Player1;pos;1.9;0
1.830025;Player2;pos;-1.9;0
1.848713;Player1;pos;1.9;0
1.848713;Player2;pos;-1.9;0
1.86736;Player1;pos;1.9;0
1.86736;Player2;pos;-1.9;0
1.885256;Player1;pos;1.9;0
1.885256;Player2;pos;-1.9;0
1.903129;Player1;pos;1.9;0
1.903129;Player2;pos;-1.9;0
1.921226;Player1;pos;1.9;0
