0;System;start;0;0
0;Player1;explorer;186.8539;0.1393963
0;Player2;explorer;-189.2427;0.13
0;Player1;pos;186.8539;0.1393963
0;Player2;pos;-189.2427;0.13
0.02;Player1;pos;186.8539;0.1393963
0.02;Player2;pos;-189.2427;0.13
0.1874198;Player1;pos;186.8539;0.1393963
0.1874198;Player2;pos;-189.2427;0.13
0.2493074;Player1;pos;186.8539;0.1393963
0.2493074;Player2;pos;-189.2427;0.13
0.2726367;Player1;pos;186.8539;0.1393963
0.2726367;Player2;pos;-189.2427;0.13
0.2899641;Player1;pos;186.8539;0.1393963
0.2899641;Player2;pos;-189.2427;0.13
0.3069931;Player1;pos;186.8539;0.1393963
0.3069931;Player2;pos;-189.2427;0.13
0.3236068;Player1;pos;186.8539;0.1393963
0.3236068;Player2;pos;-189.2427;0.13
0.3411839;Player1;pos;186.8539;0.1393963
0.3411839;Player2;pos;-189.2427;0.13
0.3583444;Player1;pos;186.8539;0.1393963
0.3583444;Player2;pos;-189.2427;0.13
0.3718833;Player1;pos;186.8539;0.1393963
0.3718833;Player2;pos;-189.2427;0.13
0.3895356;Player1;pos;186.8539;0.1393963
0.3895356;Player2;pos;-189.2427;0.13
0.4072916;Player1;pos;186.8539;0.1393963
0.4072916;Player2;pos;-189.2427;0.13
0.4253023;Player1;pos;186.8539;0.1393963
0.4253023;Player2;pos;-189.2427;0.13
0.4427112;Player1;pos;186.8539;0.1393963
0.4427112;Player2;pos;-189.2427;0.13
0.463685;Player1;pos;186.8539;0.1393963
0.463685;Player2;pos;-189.2427;0.13
0.4809014;Player1;pos;186.8539;0.1393963
0.4809014;Player2;pos;-189.2427;0.13
0.498352;Player1;pos;186.8539;0.1393963
0.498352;Player2;pos;-189.2427;0.13
0.5146539;Player1;pos;186.8539;0.1393963
0.5146539;Player2;pos;-189.2427;0.13
0.5325775;Player1;pos;186.8539;0.1393963
0.5325775;Player2;pos;-189.2427;0.13
0.5515454;Player1;pos;186.8539;0.1393963
0.5515454;Player2;pos;-189.2427;0.13
0.5687869;Player1;pos;186.8539;0.1393963
0.5687869;Player2;pos;-189.2427;0.13
0.5855862;Player1;pos;186.8539;0.1393963
0.5855862;Player2;pos;-189.2427;0.13
0.6029599;Player1;pos;186.8539;0.1393963
0.6029599;Player2;pos;-189.2427;0.13
0.6196707;Player1;pos;186.8539;0.1393963
0.6196707;Player2;pos;-189.2427;0.13
0.6337237;Player1;pos;186.8539;0.1393963
0.6337237;Player2;pos;-189.2427;0.13
0.6506454;Player1;pos;186.8539;0.1393963
0.6506454;Player2;pos;-189.2427;0.13
0.6675005;Player1;pos;186.8539;0.1393963
0.6675005;Player2;pos;-189.2427;0.13
