0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;-1.073895;1.0127
0;Player2;pos;-0.597263;1.54207
0.02;Player1;pos;-1.073895;1.0127
0.02;Player2;pos;-1.524739;1.25143
0.05479663;Player1;pos;-1.073895;1.0127
0.05479663;Player2;pos;-1.545262;1.220332
0.08356577;Player1;pos;-1.073895;1.0127
0.08356577;Player2;pos;-1.545303;1.220268
0.1074451;Player1;pos;-1.073895;1.0127
0.1074451;Player2;pos;-1.545317;1.220247
0.125015;Player1;pos;-1.073895;1.0127
0.125015;Player2;pos;-1.545321;1.220241
0.1435281;Player1;pos;-1.073895;1.0127
0.1435281;Player2;pos;-1.558702;1.2203
0.1614903;Player1;pos;-1.073895;1.0127
0.1614903;Player2;pos;-1.517114;1.353455
0.1777498;Player1;pos;-1.073895;1.0127
0.1777498;Player2;pos;-1.480303;1.463851
0.190106;Player1;pos;-1.073895;1.0127
0.190106;Player2;pos;-1.476472;1.484071
0.2137427;Player1;pos;-1.073895;1.0127
0.2137427;Player2;pos;-1.493169;1.49746
0.2329899;Player1;pos;-1.073895;1.0127
0.2329899;Player2;pos;-1.498841;1.498129
0.2546497;Player1;pos;-1.073895;1.0127
0.2546497;Player2;pos;-1.504546;1.502293
0.2708509;Player1;pos;-1.133581;1.064805
0.2708509;Player2;pos;-1.505858;1.50452
0.2896355;Player1;pos;-1.240591;1.062149
0.2896355;Player2;pos;-1.252138;0.782267
0.3054278;Player1;pos;-1.45811;0.94834
0.3054278;Player2;pos;-0.8953444;-0.2330213
0.3232968;Player1;pos;-1.500701;0.9260563
0.3232968;Player2;pos;-0.5359238;-1.547864
0.3404267;Player1;pos;-1.511866;0.9202146
0.3404267;Player2;pos;-0.229886;-2.704106
0.3634062;Player1;pos;-1.515693;0.9182123
0.3634062;Player2;pos;-0.2103348;-2.777974
0.386069;Player1;pos;-1.520312;0.915663
0.386069;Player2;pos;-0.7650084;-1.202488
0.4018905;Player1;pos;-1.520312;0.915663
0.4018905;Player2;pos;-0.7650084;-1.202488
0.4228307;Player1;pos;-1.524755;0.9132054
0.4228307;Player2;pos;-1.571476;1.092197
0.4421481;Player1;pos;-1.528467;0.8979969
0.4421481;Player2;pos;-1.590291;1.203199
0.462212;Player1;pos;-1.529536;0.8935152
0.462212;Player2;pos;-1.590861;1.22181
0.479058;Player1;pos;-1.529729;0.8927088
0.479058;Player2;pos;-1.590963;1.22516
0.4912026;Player1;pos;-1.529729;0.8927088
0.4912026;Player2;pos;-1.590963;1.22516
0.5074255;Player1;pos;-1.529729;0.8927088
0.5074255;Player2;pos;-1.590963;1.22516
0.5258507;Player1;pos;-1.529729;0.8927088
0.5258507;Player2;pos;-1.590963;1.22516
0.5439094;Player1;pos;-1.529729;0.8927088
0.5439094;Player2;pos;-1.590963;1.22516
0.5624027;Player1;pos;-1.529729;0.8927088
0.5624027;Player2;pos;-1.590963;1.22516
0.580647;Player1;pos;-1.529729;0.8927088
0.580647;Player2;pos;-1.590963;1.22516
0.5988772;Player1;pos;-1.529729;0.8927088
0.5988772;Player2;pos;-1.590963;1.22516
0.6115561;Player1;pos;-1.529729;0.8927088
0.6115561;Player2;pos;-1.590963;1.22516
0.6294979;Player1;pos;-1.529729;0.8927088
0.6294979;Player2;pos;-1.590963;1.22516
0.6482376;Player1;pos;-1.517885;0.8895366
0.6482376;Player2;pos;-1.579097;1.224279
0.6652436;Player1;pos;-1.482906;0.8802783
0.6652436;Player2;pos;-1.544063;1.22125
0.6868995;Player1;pos;-1.471546;0.8772715
0.6868995;Player2;pos;-1.532686;1.220267
0.7035697;Player1;pos;-1.464586;0.8804761
0.7035697;Player2;pos;-1.528626;1.244271
0.7190645;Player1;pos;-1.46216;0.8816493
0.7190645;Player2;pos;-1.527243;1.25291
0.7330584;Player1;pos;-1.46216;0.8816493
0.7330584;Player2;pos;-1.527243;1.25291
0.7536458;Player1;pos;-1.46216;0.8816493
0.7536458;Player2;pos;-1.526952;1.254722
0.7715399;Player1;pos;-1.46216;0.8816493
0.7715399;Player2;pos;-1.526952;1.254722
0.7901006;Player1;pos;-1.46216;0.8816493
0.7901006;Player2;pos;-1.526952;1.254722
0.8087074;Player1;pos;-1.46216;0.8816493
0.8087074;Player2;pos;-1.526952;1.254722
0.8262292;Player1;pos;-1.46216;0.8816493
0.8262292;Player2;pos;-1.526952;1.254722
0.8439013;Player1;pos;-1.461524;0.8819565
0.8439013;Player2;pos;-1.536236;1.232497
0.8624312;Player1;pos;-1.467487;0.8854986
0.8624312;Player2;pos;-1.558163;1.180009
0.8811243;Player1;pos;-1.469632;0.8867726
0.8811243;Player2;pos;-1.569387;1.15314
0.9005687;Player1;pos;-1.469632;0.8867726
0.9005687;Player2;pos;-1.569387;1.15314
0.9192358;Player1;pos;-1.469632;0.8867726
0.9192358;Player2;pos;-1.569387;1.15314
0.9320114;Player1;pos;-1.469632;0.8867726
