0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;1.9;0
0;Player2;pos;-1.9;0
0.02;Player1;pos;1.9;0
0.02;Player2;pos;-1.9;0
0.2139239;Player1;pos;1.9;0
0.2139239;Player2;pos;-1.9;0
0.2774606;Player1;pos;1.9;0
0.2774606;Player2;pos;-1.9;0
0.3030691;Player1;pos;1.9;0
0.3030691;Player2;pos;-1.9;0
0.3260319;Player1;pos;1.9;0
0.3260319;Player2;pos;-1.9;0
0.3464764;Player1;pos;1.9;0
0.3464764;Player2;pos;-1.9;0
0.3651837;Player1;pos;1.9;0
0.3651837;Player2;pos;-1.9;0
0.3961866;Player1;pos;1.9;0
0.3961866;Player2;pos;-1.9;0
0.4145404;Player1;pos;1.9;0
0.4145404;Player2;pos;-1.9;0
0.4324391;Player1;pos;1.9;0
0.4324391;Player2;pos;-1.9;0
0.4506646;Player1;pos;1.9;0
0.4506646;Player2;pos;-1.9;0
0.4687575;Player1;pos;1.9;0
0.4687575;Player2;pos;-1.9;0
0.4869231;Player1;pos;1.9;0
0.4869231;Player2;pos;-1.9;0
0.5047785;Player1;pos;1.9;0
0.5047785;Player2;pos;-1.9;0
0.5229129;Player1;pos;1.9;0
0.5229129;Player2;pos;-1.9;0
0.5428815;Player1;pos;1.9;0
0.5428815;Player2;pos;-1.9;0
0.5617258;Player1;pos;1.9;0
0.5617258;Player2;pos;-1.9;0
0.5795038;Player1;pos;1.9;0
0.5795038;Player2;pos;-1.9;0
0.5940217;Player1;pos;1.9;0
0.5940217;Player2;pos;-1.9;0
0.6124285;Player1;pos;1.9;0
0.6124285;Player2;pos;-1.9;0
0.6304228;Player1;pos;1.9;0
0.6304228;Player2;pos;-1.9;0
0.6484707;Player1;pos;1.9;0
0.6484707;Player2;pos;-1.9;0
0.6675631;Player1;pos;1.9;0
0.6675631;Player2;pos;-1.9;0
0.6856122;Player1;pos;1.9;0
0.6856122;Player2;pos;-1.9;0
0.7054083;Player1;pos;1.9;0
0.7054083;Player2;pos;-1.9;0
0.7235773;Player1;pos;1.9;0
0.7235773;Player2;pos;-1.9;0
0.7416671;Player1;pos;1.9;0
0.7416671;Player2;pos;-1.9;0
0.7595675;Player1;pos;1.9;0
0.7595675;Player2;pos;-1.9;0
0.7743089;Player1;pos;1.9;0
0.7743089;Player2;pos;-1.9;0
0.7924684;Player1;pos;1.9;0
0.7924684;Player2;pos;-1.9;0
0.810474;Player1;pos;1.9;0
0.810474;Player2;pos;-1.9;0
0.8286406;Player1;pos;1.9;0
0.8286406;Player2;pos;-1.9;0
0.8468142;Player1;pos;1.9;0
0.8468142;Player2;pos;-1.9;0
0.8669587;Player1;pos;1.9;0
0.8669587;Player2;pos;-1.9;0
0.885237;Player1;pos;1.9;0
0.885237;Player2;pos;-1.9;0
0.9041982;Player1;pos;1.9;0
0.9041982;Player2;pos;-1.9;0
0.9231572;Player1;pos;1.9;0
0.9231572;Player2;pos;-1.9;0
0.9416177;Player1;pos;1.9;0
0.9416177;Player2;pos;-1.9;0
0.9599613;Player1;pos;1.9;0
0.9599613;Player2;pos;-1.9;0
0.9741758;Player1;pos;1.9;0
0.9741758;Player2;pos;-1.9;0
0.9929423;Player1;pos;1.9;0
0.9929423;Player2;pos;-1.9;0
1.010784;Player1;pos;1.9;0
1.010784;Player2;pos;-1.9;0
1.030829;Player1;pos;1.9;0
1.030829;Player2;pos;-1.9;0
1.047868;Player1;pos;1.9;0
1.047868;Player2;pos;-1.9;0
1.064352;Player1;pos;1.9;0
1.064352;Player2;pos;-1.9;0
1.081015;Player1;pos;1.9;0
1.081015;Player2;pos;-1.9;0
1.09735;Player1;pos;1.9;0
1.09735;Player2;pos;-1.9;0
1.110336;Player1;pos;1.9;0
1.110336;Player2;pos;-1.9;0
1.126497;Player1;pos;1.9;0
1.126497;Player2;pos;-1.9;0
1.14364;Player1;pos;1.9;0
1.14364;Player2;pos;-1.9;0
1.160087;Player1;pos;1.9;0
1.160087;Player2;pos;-1.9;0
1.17695;Player1;pos;1.9;0
1.17695;Player2;pos;-1.9;0
1.192114;Player1;pos;1.9;0
1.192114;Player2;pos;-1.9;0
1.208802;Player1;pos;1.9;0
1.208802;Player2;pos;-1.9;0
1.225373;Player1;pos;1.9;0
1.225373;Player2;pos;-1.9;0
1.24182;Player1;pos;1.9;0
1.24182;Player2;pos;-1.9;0
1.258142;Player1;pos;1.9;0
1.258142;Player2;pos;-1.9;0
1.27217;Player1;pos;1.9;0
1.27217;Player2;pos;-1.9;0
1.293214;Player1;pos;1.9;0
1.293214;Player2;pos;-1.9;0
1.309884;Player1;pos;1.9;0
1.309884;Player2;pos;-1.9;0
1.326612;Player1;pos;1.9;0
1.326612;Player2;pos;-1.9;0
1.343487;Player1;pos;1.9;0
1.343487;Player2;pos;-1.9;0
1.36213;Player1;pos;1.9;0
1.36213;Player2;pos;-1.9;0
1.378875;Player1;pos;1.9;0
1.378875;Player2;pos;-1.9;0
1.392282;Player1;pos;1.9;0
1.392282;Player2;pos;-1.9;0
1.408857;Player1;pos;1.9;0
1.408857;Player2;pos;-1.9;0
1.426603;Player1;pos;1.9;0
1.426603;Player2;pos;-1.9;0
1.443384;Player1;pos;1.9;0
1.443384;Player2;pos;-1.9;0
1.461035;Player1;pos;1.9;0
1.461035;Player2;pos;-1.9;0
1.47793;Player1;pos;1.9;0
1.47793;Player2;pos;-1.9;0
1.491254;Player1;pos;1.9;0
1.491254;Player2;pos;-1.9;0
1.508384;Player1;pos;1.9;0
1.508384;Player2;pos;-1.9;0
1.528307;Player1;pos;1.9;0
1.528307;Player2;pos;-1.9;0
1.544873;Player1;pos;1.9;0
1.544873;Player2;pos;-1.9;0
1.561504;Player1;pos;1.9;0
1.561504;Player2;pos;-1.9;0
1.578501;Player1;pos;1.9;0
1.578501;Player2;pos;-1.9;0
1.591694;Player1;pos;1.9;0
1.591694;Player2;pos;-1.9;0
1.608334;Player1;pos;1.9;0
1.608334;Player2;pos;-1.9;0
1.625239;Player1;pos;1.9;0
1.625239;Player2;pos;-1.9;0
1.641984;Player1;pos;1.9;0
1.641984;Player2;pos;-1.9;0
1.658759;Player1;pos;1.9;0
1.658759;Player2;pos;-1.9;0
1.673627;Player1;pos;1.9;0
1.673627;Player2;pos;-1.9;0
1.690264;Player1;pos;1.9;0
1.690264;Player2;pos;-1.9;0
1.707076;Player1;pos;1.9;0
1.707076;Player2;pos;-1.9;0
1.723855;Player1;pos;1.9;0
1.723855;Player2;pos;-1.9;0
1.740356;Player1;pos;1.9;0
1.740356;Player2;pos;-1.9;0
1.756806;Player1;pos;1.9;0
1.756806;Player2;pos;-1.9;0
1.770036;Player1;pos;1.9;0
1.770036;Player2;pos;-1.9;0
1.786463;Player1;pos;1.9;0
1.786463;Player2;pos;-1.9;0
1.803344;Player1;pos;1.9;0
1.803344;Player2;pos;-1.9;0
1.819992;Player1;pos;1.9;0
1.819992;Player2;pos;-1.9;0
1.835378;Player1;pos;1.9;0
1.835378;Player2;pos;-1.9;0
1.852096;Player1;pos;1.9;0
1.852096;Player2;pos;-1.9;0
1.868856;Player1;pos;1.9;0
1.868856;Player2;pos;-1.9;0
1.886944;Player1;pos;1.9;0
1.886944;Player2;pos;-1.9;0
1.903947;Player1;pos;1.9;0
1.903947;Player2;pos;-1.9;0
1.92067;Player1;pos;1.9;0
1.92067;Player2;pos;-1.9;0
1.937416;Player1;pos;1.9;0
1.937416;Player2;pos;-1.9;0
1.951807;Player1;pos;1.9;0
1.951807;Player2;pos;-1.9;0
1.968628;Player1;pos;1.9;0
1.968628;Player2;pos;-1.9;0
1.98593;Player1;pos;1.9;0
1.98593;Player2;pos;-1.9;0
2.004457;Player1;pos;1.9;0
2.004457;Player2;pos;-1.9;0
2.021153;Player1;pos;1.9;0
2.021153;Player2;pos;-1.9;0
2.038647;Player1;pos;1.9;0
2.038647;Player2;pos;-1.9;0
2.051945;Player1;pos;1.9;0
2.051945;Player2;pos;-1.9;0
2.068541;Player1;pos;1.9;0
2.068541;Player2;pos;-1.9;0
2.085581;Player1;pos;1.9;0
2.085581;Player2;pos;-1.9;0
2.102768;Player1;pos;1.9;0
2.102768;Player2;pos;-1.9;0
2.11948;Player1;pos;1.9;0
2.11948;Player2;pos;-1.9;0
2.13291;Player1;pos;1.9;0
2.13291;Player2;pos;-1.9;0
2.149757;Player1;pos;1.9;0
2.149757;Player2;pos;-1.9;0
