0;System;start;0;0
0;Player1;explorer;1.868539;0.001393963
0;Player2;explorer;-1.892427;0.0013
0;Player1;pos;1.868539;0.001393963
0;Player2;pos;-1.892427;0.0013
0.02;Player1;pos;1.868539;0.001393963
0.02;Player2;pos;-1.892427;0.0013
0.2724456;Player1;pos;1.868539;0.001393963
0.2724456;Player2;pos;-1.892427;0.0013
0.3525428;Player1;pos;1.868539;0.001393963
0.3525428;Player2;pos;-1.892427;0.0013
0.3859726;Player1;pos;1.868539;0.001393963
0.3859726;Player2;pos;-1.892427;0.0013
0.4120038;Player1;pos;1.868539;0.001393963
0.4120038;Player2;pos;-1.892427;0.0013
0.4349632;Player1;pos;1.868539;0.001393963
0.4349632;Player2;pos;-1.892427;0.0013
0.4596135;Player1;pos;1.868539;0.001393963
0.4596135;Player2;pos;-1.892427;0.0013
0.4816032;Player1;pos;1.868539;0.001393963
0.4816032;Player2;pos;-1.892427;0.0013
0.5070418;Player1;pos;1.868539;0.001393963
0.5070418;Player2;pos;-1.892427;0.0013
0.5295916;Player1;pos;1.868539;0.001393963
0.5295916;Player2;pos;-1.892427;0.0013
0.5511886;Player1;pos;1.868539;0.001393963
0.5511886;Player2;pos;-1.892427;0.0013
0.5748052;Player1;pos;1.868539;0.001393963
0.5748052;Player2;pos;-1.892427;0.0013
0.5997801;Player1;pos;1.868539;0.001393963
0.5997801;Player2;pos;-1.892427;0.0013
0.6257829;Player1;pos;1.868539;0.001393963
0.6257829;Player2;pos;-1.892427;0.0013
0.6523693;Player1;pos;1.868539;0.001393963
0.6523693;Player2;pos;-1.892427;0.0013
0.6754117;Player1;pos;1.868539;0.001393963
0.6754117;Player2;pos;-1.892427;0.0013
0.7027687;Player1;pos;1.868539;0.001393963
0.7027687;Player2;pos;-1.892427;0.0013
0.729908;Player1;pos;1.868539;0.001393963
0.729908;Player2;pos;-1.892427;0.0013
0.7517043;Player1;pos;1.868539;0.001393963
0.7517043;Player2;pos;-1.892427;0.0013
0.7782246;Player1;pos;1.868539;0.001393963
0.7782246;Player2;pos;-1.892427;0.0013
0.8008275;Player1;pos;1.868539;0.001393963
0.8008275;Player2;pos;-1.892427;0.0013
0.8262824;Player1;pos;1.868539;0.001393963
0.8262824;Player2;pos;-1.892427;0.0013
0.8488028;Player1;pos;1.868539;0.001393963
0.8488028;Player2;pos;-1.892427;0.0013
0.8713166;Player1;pos;1.868539;0.001393963
0.8713166;Player2;pos;-1.892427;0.0013
0.8945602;Player1;pos;1.868539;0.001393963
0.8945602;Player2;pos;-1.892427;0.0013
0.9169278;Player1;pos;1.868539;0.001393963
0.9169278;Player2;pos;-1.892427;0.0013
0.9411049;Player1;pos;1.868539;0.001393963
0.9411049;Player2;pos;-1.892427;0.0013
0.9689327;Player1;pos;1.868539;0.001393963
0.9689327;Player2;pos;-1.892427;0.0013
0.9917549;Player1;pos;1.868539;0.001393963
0.9917549;Player2;pos;-1.892427;0.0013
1.013121;Player1;pos;1.868539;0.001393963
1.013121;Player2;pos;-1.892427;0.0013
1.035555;Player1;pos;1.868539;0.001393963
1.035555;Player2;pos;-1.892427;0.0013
1.055799;Player1;pos;1.868539;0.001393963
1.055799;Player2;pos;-1.892427;0.0013
1.076296;Player1;pos;1.868539;0.001393963
1.076296;Player2;pos;-1.892427;0.0013
1.105191;Player1;pos;1.868539;0.001393963
1.105191;Player2;pos;-1.892427;0.0013
1.132727;Player1;pos;1.868539;0.001393963
1.132727;Player2;pos;-1.892427;0.0013
1.154969;Player1;pos;1.868539;0.001393963
1.154969;Player2;pos;-1.892427;0.0013
1.175896;Player1;pos;1.868539;0.001393963
1.175896;Player2;pos;-1.892427;0.0013
1.19621;Player1;pos;1.868539;0.001393963
1.19621;Player2;pos;-1.892427;0.0013
1.217939;Player1;pos;1.868539;0.001393963
1.217939;Player2;pos;-1.892427;0.0013
1.240878;Player1;pos;1.868539;0.001393963
1.240878;Player2;pos;-1.892427;0.0013
1.269285;Player1;pos;1.868539;0.001393963
1.269285;Player2;pos;-1.892427;0.0013
1.291699;Player1;pos;1.868539;0.001393963
1.291699;Player2;pos;-1.892427;0.0013
1.314697;Player1;pos;1.868539;0.001393963
1.314697;Player2;pos;-1.892427;0.0013
1.338079;Player1;pos;1.868539;0.001393963
1.338079;Player2;pos;-1.892427;0.0013
1.35977;Player1;pos;1.868539;0.001393963
1.35977;Player2;pos;-1.892427;0.0013
1.381489;Player1;pos;1.868539;0.001393963
1.381489;Player2;pos;-1.892427;0.0013
1.407121;Player1;pos;1.868539;0.001393963
1.407121;Player2;pos;-1.892427;0.0013
1.4302;Player1;pos;1.868539;0.001393963
1.4302;Player2;pos;-1.892427;0.0013
1.45009;Player1;pos;1.868539;0.001393963
1.45009;Player2;pos;-1.892427;0.0013
1.47217;Player1;pos;1.868539;0.001393963
1.47217;Player2;pos;-1.892427;0.0013
1.495072;Player1;pos;1.868539;0.001393963
1.495072;Player2;pos;-1.892427;0.0013
1.516968;Player1;hunted_insect;1.868539;0.001393963
