0;System;start;0;0
0;Player1;explorer;186.8539;0.1393963
0;Player2;explorer;-189.2427;0.13
0;Player1;pos;186.8539;0.1393963
0;Player2;pos;-189.2427;0.13
0.02;Player1;pos;186.8539;0.1393963
0.02;Player2;pos;-189.2427;0.13
0.1867592;Player1;pos;186.8539;0.1393963
0.1867592;Player2;pos;-189.2427;0.13
0.2548765;Player1;pos;186.8539;0.1393963
0.2548765;Player2;pos;-189.2427;0.13
0.279335;Player1;pos;186.8539;0.1393963
0.279335;Player2;pos;-189.2427;0.13
0.296566;Player1;pos;186.8539;0.1393963
0.296566;Player2;pos;-189.2427;0.13
0.31446;Player1;pos;186.8539;0.1393963
0.31446;Player2;pos;-189.2427;0.13
0.3324132;Player1;pos;186.8539;0.1393963
0.3324132;Player2;pos;-189.2427;0.13
0.3516136;Player1;pos;186.8539;0.1393963
0.3516136;Player2;pos;-189.2427;0.13
0.3706068;Player1;pos;186.8539;0.1393963
0.3706068;Player2;pos;-189.2427;0.13
0.3890773;Player1;pos;186.8539;0.1393963
0.3890773;Player2;pos;-189.2427;0.13
0.4055365;Player1;pos;186.8539;0.1393963
0.4055365;Player2;pos;-189.2427;0.13
0.4224359;Player1;pos;186.8539;0.1393963
0.4224359;Player2;pos;-189.2427;0.13
0.4406018;Player1;pos;186.8539;0.1393963
0.4406018;Player2;pos;-189.2427;0.13
0.4593857;Player1;pos;186.8539;0.1393963
0.4593857;Player2;pos;-189.2427;0.13
0.4721892;Player1;pos;186.8539;0.1393963
0.4721892;Player2;pos;-189.2427;0.13
0.4884937;Player1;pos;186.8539;0.1393963
0.4884937;Player2;pos;-189.2427;0.13
0.5069409;Player1;pos;186.8539;0.1393963
0.5069409;Player2;pos;-189.2427;0.13
0.5234897;Player1;pos;186.8539;0.1393963
0.5234897;Player2;pos;-189.2427;0.13
0.5405394;Player1;pos;186.8539;0.1393963
0.5405394;Player2;pos;-189.2427;0.13
0.5573733;Player1;pos;186.8539;0.1393963
0.5573733;Player2;pos;-189.2427;0.13
0.5703068;Player1;pos;186.8539;0.1393963
0.5703068;Player2;pos;-189.2427;0.13
0.5879295;Player1;pos;186.8539;0.1393963
0.5879295;Player2;pos;-189.2427;0.13
0.6071058;Player1;pos;186.8539;0.1393963
0.6071058;Player2;pos;-189.2427;0.13
0.6250815;Player1;pos;186.8539;0.1393963
0.6250815;Player2;pos;-189.2427;0.13
0.6427735;Player1;pos;186.8539;0.1393963
0.6427735;Player2;pos;-189.2427;0.13
0.6605541;Player1;pos;186.8539;0.1393963
0.6605541;Player2;pos;-189.2427;0.13
0.6820592;Player1;pos;186.8539;0.1393963
0.6820592;Player2;pos;-189.2427;0.13
