0;System;start;0;0
0;Player1;explorer;1.9;0
0;Player2;explorer;-1.9;0
0;Player1;pos;2.766305;-2.766304
0;Player2;pos;-0.7296281;-2.935176
0.02;Player1;pos;2.766305;-2.766304
0.02;Player2;pos;-0.6496705;-3.111899
0.0503816;Player1;pos;2.766305;-2.766304
0.0503816;Player2;pos;-0.7076839;-3.117768
0.08708865;Player1;pos;2.766305;-2.766304
0.08708865;Player2;pos;-0.7079526;-3.117795
0.1131774;Player1;pos;2.766305;-2.766304
0.1131774;Player2;pos;-0.7079583;-3.117796
0.1371107;Player1;pos;2.766305;-2.766304
0.1371107;Player2;pos;-0.7079583;-3.117796
0.1569836;Player1;pos;2.766305;-2.766304
0.1569836;Player2;pos;-0.7079583;-3.117796
0.1747299;Player1;pos;2.766305;-2.766304
0.1747299;Player2;pos;-0.7079583;-3.117796
0.1903327;Player1;pos;2.766305;-2.766304
0.1903327;Player2;pos;-0.7079583;-3.117796
0.2064104;Player1;pos;2.766305;-2.766304
0.2064104;Player2;pos;-0.7079583;-3.117796
0.2227287;Player1;pos;2.766305;-2.766304
0.2227287;Player2;pos;-0.7079583;-3.117796
0.2466879;Player1;pos;2.766305;-2.766304
0.2466879;Player2;pos;-0.7079583;-3.117796
0.266976;Player1;pos;2.766305;-2.766304
0.266976;Player2;pos;-0.7079583;-3.117796
0.2849836;Player1;pos;2.766305;-2.766304
0.2849836;Player2;pos;-0.5357572;-3.051927
0.3044103;Player1;pos;2.766305;-2.766304
0.3044103;Player2;pos;-0.6515316;-3.096212
0.3243536;Player1;pos;2.766305;-2.766304
0.3243536;Player2;pos;-0.693167;-3.112138
0.3451483;Player1;pos;2.766305;-2.766304
0.3451483;Player2;pos;-0.7031122;-3.115942
0.3640069;Player1;pos;2.766305;-2.766304
0.3640069;Player2;pos;-0.01183555;-3.047012
0.3836069;Player1;pos;2.766305;-2.766304
0.3836069;Player2;pos;-0.01183555;-3.047012
0.4006681;Player1;pos;2.766305;-2.766304
0.4006681;Player2;pos;-0.01183555;-3.047012
0.4175285;Player1;pos;2.766305;-2.766304
0.4175285;Player2;pos;-0.01183555;-3.047012
0.4295202;Player1;pos;2.766305;-2.766304
0.4295202;Player2;pos;-0.01183555;-3.047012
0.447012;Player1;pos;2.766305;-2.766304
0.447012;Player2;pos;-0.01183555;-3.047012
0.4648292;Player1;pos;2.766305;-2.766304
0.4648292;Player2;pos;-0.01183555;-3.047012
0.4839899;Player1;pos;2.766305;-2.766304
0.4839899;Player2;pos;-0.01183555;-3.047012
0.5018678;Player1;pos;2.766305;-2.766304
0.5018678;Player2;pos;-0.01183555;-3.047012
0.5195746;Player1;pos;2.766305;-2.766304
0.5195746;Player2;pos;-0.01183555;-3.047012
0.5313296;Player1;pos;2.766305;-2.766304
0.5313296;Player2;pos;-0.01183555;-3.047012
0.550191;Player1;pos;2.766305;-2.766304
0.550191;Player2;pos;-0.01183555;-3.047012
0.5665258;Player1;pos;2.766305;-2.766304
0.5665258;Player2;pos;-0.05775314;-1.753939
0.5833116;Player1;pos;2.766305;-2.766304
0.5833116;Player2;pos;-0.05775314;-1.753939
0.6001319;Player1;pos;2.766305;-2.766304
0.6001319;Player2;pos;-0.05775314;-1.753939
0.6161712;Player1;pos;2.766305;-2.766304
0.6161712;Player2;pos;-0.05775314;-1.753939
0.6271694;Player1;pos;2.766305;-2.766304
0.6271694;Player2;pos;-0.05775314;-1.753939
0.6424035;Player1;pos;2.766305;-2.766304
0.6424035;Player2;pos;-0.05775314;-1.753939
0.6585041;Player1;pos;2.766305;-2.766304
0.6585041;Player2;pos;-0.05775314;-1.753939
0.6698427;Player1;pos;2.766305;-2.766304
0.6698427;Player2;pos;-0.05775314;-1.753939
0.6869949;Player1;pos;2.766305;-2.766304
0.6869949;Player2;pos;-0.05775314;-1.753939
0.7056159;Player1;pos;2.766305;-2.766304
0.7056159;Player2;pos;-0.05775314;-1.753939
0.7233148;Player1;pos;2.766305;-2.766304
0.7233148;Player2;pos;-0.05775314;-1.753939
0.7432413;Player1;pos;2.766305;-2.766304
0.7432413;Player2;pos;-0.05775314;-1.753939
0.7628238;Player1;pos;2.766305;-2.766304
0.7628238;Player2;pos;-0.05775314;-1.753939
0.779818;Player1;pos;2.766305;-2.766304
0.779818;Player2;pos;-0.05775314;-1.753939
0.7917232;Player1;pos;2.766305;-2.766304
0.7917232;Player2;pos;-0.05775314;-1.753939
0.8092347;Player1;pos;2.766305;-2.766304
0.8092347;Player2;pos;-0.05775314;-1.753939
0.8283437;Player1;pos;2.766305;-2.766304
0.8283437;Player2;pos;-0.05775314;-1.753939
0.8450112;Player1;pos;2.766305;-2.766304
0.8450112;Player2;pos;-0.05775314;-1.753939
0.8661062;Player1;pos;2.766305;-2.766304
0.8661062;Player2;pos;-0.05775314;-1.753939
0.8840451;Player1;pos;2.766305;-2.766304
0.8840451;Player2;pos;-0.0944875;-0.7194813
0.9063566;Player1;pos;2.766305;-2.766304
0.9063566;Player2;pos;-0.0944875;-0.7194813
0.9239789;Player1;pos;2.766305;-2.766304
0.9239789;Player2;pos;-0.0944875;-0.7194813
0.9426574;Player1;pos;2.766305;-2.766304
0.9426574;Player2;pos;-0.0944875;-0.7194813
0.9613608;Player1;pos;2.766305;-2.766304
0.9613608;Player2;pos;-0.0944875;-0.7194813
0.9791279;Player1;pos;2.766305;-2.766304
0.9791279;Player2;pos;-0.0944875;-0.7194813
0.9920645;Player1;pos;2.766305;-2.766304
0.9920645;Player2;pos;-0.0944875;-0.7194813
1.009695;Player1;pos;2.766305;-2.766304
1.009695;Player2;pos;-0.0944875;-0.7194813
1.027306;Player1;pos;2.766305;-2.766304
1.027306;Player2;pos;-0.0944875;-0.7194813
1.043225;Player1;pos;2.766305;-2.766304
1.043225;Player2;pos;-0.0944875;-0.7194813
1.059425;Player1;pos;2.766305;-2.766304
1.059425;Player2;pos;-0.0944875;-0.7194813
1.070832;Player1;pos;2.766305;-2.766304
1.070832;Player2;pos;-0.0944875;-0.7194813
1.086473;Player1;pos;2.766305;-2.766304
1.086473;Player2;pos;-0.0944875;-0.7194813
1.103376;Player1;pos;2.766305;-2.766304
1.103376;Player2;pos;0.4776711;-1.128846
1.119673;Player1;pos;2.766305;-2.766304
1.119673;Player2;pos;0.4776711;-1.128846
1.131569;Player1;pos;2.766305;-2.766304
1.131569;Player2;pos;0.4776711;-1.128846
1.148063;Player1;pos;2.766305;-2.766304
1.148063;Player2;pos;0.4776711;-1.128846
1.163081;Player1;pos;2.766305;-2.766304
1.163081;Player2;pos;0.4776711;-1.128846
1.181685;Player1;pos;2.766305;-2.766304
1.181685;Player2;pos;0.4776711;-1.128846
1.204674;Player1;pos;2.766305;-2.766304
1.204674;Player2;pos;0.4776711;-1.128846
1.226452;Player1;pos;2.766305;-2.766304
1.226452;Player2;pos;0.07522178;-0.1333617
1.245272;Player1;pos;2.766305;-2.766304
1.245272;Player2;pos;0.01189236;0.5769807
1.262122;Player1;pos;2.766305;-2.766304
1.262122;Player2;pos;0.01189236;0.5769807
1.281195;Player1;pos;2.766305;-2.766304
1.281195;Player2;pos;0.01189236;0.5769807
1.300291;Player1;pos;2.766305;-2.766304
1.300291;Player2;pos;0.01189236;0.5769807
1.318988;Player1;pos;2.766305;-2.766304
1.318988;Player2;pos;0.01189236;0.5769807
1.330601;Player1;pos;2.766305;-2.766304
1.330601;Player2;pos;0.01189236;0.5769807
1.353275;Player1;pos;2.766305;-2.766304
1.353275;Player2;pos;0.01189236;0.5769807
1.37182;Player1;pos;2.766305;-2.766304
1.37182;Player2;pos;0.01189236;0.5769807
1.390061;Player1;pos;2.766305;-2.766304
1.390061;Player2;pos;0.01189236;0.5769807
1.405945;Player1;pos;2.766305;-2.766304
1.405945;Player2;pos;0.01189236;0.5769807
1.424356;Player1;pos;2.766305;-2.766304
1.424356;Player2;pos;0.01189236;0.5769807
1.442222;Player1;pos;2.766305;-2.766304
1.442222;Player2;pos;0.01189236;0.5769807
1.460301;Player1;pos;2.766305;-2.766304
1.460301;Player2;pos;0.01189236;0.5769807
1.478079;Player1;pos;2.766305;-2.766304
1.478079;Player2;pos;0.01189236;0.5769807
1.493292;Player1;pos;2.766305;-2.766304
1.493292;Player2;pos;0.01189236;0.5769807
1.510139;Player1;pos;2.766305;-2.766304
1.510139;Player2;pos;0.01189236;0.5769807
1.528199;Player1;pos;2.766305;-2.766304
1.528199;Player2;pos;0.01189236;0.5769807
